SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession
FDFK42KWR6,O7317678,SEO,353,No,5
SQQXS8N7ZT,O5084642,Referral,116,Yes,2
6YG8CE82WJ,O3380200,SEO,172,No,3
GZUHL8MZ0M,O3487775,SEO,487,No,6
JC4U2JTL47,P6093395,Display,81,No,2
BOEF0DC4C0,O9570301,Referral,308,No,5
IA1CBE4OLG,P8011253,Paid Search,61,No,2
YKMAV72H33,O8612994,Direct,105,No,3
IZYFIOH3ZJ,P5409032,Paid Search,127,No,1
G88CXEIMZ5,P9137513,Display,149,No,2
BJ7A903L5S,P9859000,Display,69,No,3
1PDFKL8L57,O8310547,Direct,163,No,3
495HMYI0TW,O3353887,Direct,110,Yes,3
TUT9C7YXX2,P8201703,Paid Search,77,No,3
PEA9HRQ204,P1066392,Display,106,Yes,3
V6X8NKQKWL,P5916578,Display,339,No,4
TYN1XRN1CD,P4006517,Paid Search,137,Yes,2
YFZ0SOVXHT,O8799191,Referral,138,No,2
W66H1898DS,O6735917,SEO,168,No,2
IUEDYIO233,P2607477,Display,160,No,2
7W8056CRGD,P6091343,Paid Search,77,No,2
W8DBOUAMX1,O5155768,Direct,153,No,1
TUL585EF91,O8643531,Direct,66,No,2
GD53FW29UO,O1163551,SEO,109,No,1
2Y7IXT8FIN,P7016221,Paid Search,106,No,3
BP1II5W4OD,P8422434,Display,81,No,3
6BFC6POIDN,O8203715,Referral,166,No,3
Z0944EVKLK,P3362180,Display,535,No,6
S0J44P0YHG,P3145008,Display,62,No,3
T97JXJSCXX,P3265709,Display,118,No,3
NDMYRY05OJ,P8985134,Display,125,Yes,1
Y3FDCCE61Y,P7869393,Display,80,Yes,1
VCI1ZKFZC2,O9715932,Direct,178,No,1
IHL0NTZWG5,O9220176,Referral,119,No,2
DB2H9N1XAV,O6525815,Referral,87,No,2
SNT75ZUH22,P9750149,Display,124,No,2
3YJXJS32ZV,P6104109,Paid Search,72,No,1
3GE8DNCKQR,P4918163,Display,69,Yes,1
UKTTIWZQMG,P6814975,Display,149,No,1
KZWYMY99FT,P6663111,Display,103,Yes,2
M4NLG0QA4P,P9562936,Paid Search,63,No,3
UUJZ2OVKXF,O5122496,SEO,74,No,3
59DB9VAVFG,O6294181,SEO,81,No,1
VKZA7IFO90,P2988722,Display,133,Yes,1
EEPVARJQT3,P2421856,Display,452,No,5
84A8L0MPZJ,P2876900,Paid Search,162,No,1
P5RODW74EI,P5752518,Paid Search,138,No,3
QHPM88Y58W,O8563268,SEO,156,No,2
WTCUQD9G2C,P4868612,Display,113,No,2
MAMHS3MX6W,O2016811,SEO,494,No,5
FU8E2B8F60,O8958634,Referral,108,No,3
IFMWNCUYRK,O1375172,SEO,150,Yes,1
PHGYUYS97F,P8032176,Paid Search,176,Yes,2
M82TI3MGF4,P9892907,Display,74,No,3
CTLQWYQIBM,P2292875,Display,172,Yes,2
6D6ZKMGJY8,O1920757,SEO,150,No,1
IQJ8O0G6MK,P1866547,Paid Search,97,Yes,3
NE4UXV2H8A,P9002219,Paid Search,81,Yes,2
V5IM4BW2E7,O7866812,Direct,168,No,3
L932S85U3K,O1318246,Direct,146,Yes,1
OAV54NX8QO,P4857071,Display,124,No,1
DIUN9OTCQ2,O5064538,Referral,595,No,4
UFZ8H8WDM5,O3887680,SEO,87,No,1
NQAYL1S7VN,P5047934,Display,558,No,4
AAKW5ZK6EL,O6916658,Direct,113,Yes,2
45ZHFPKKJ0,O7001560,Referral,152,No,2
KWGV15TVZK,P5572599,Paid Search,98,No,3
DS0BWW0XF0,O7472182,Direct,123,No,2
XPXENBD9HG,P3450566,Paid Search,121,Yes,2
D8RJ63E4FV,P8612849,Paid Search,93,Yes,1
RG1050KXI0,P9339002,Paid Search,163,No,1
JQX6BK0BS4,P4222819,Display,78,No,1
9Y59NBQ3QV,O9090753,Direct,164,No,1
TPHF4XDG6Y,O6943810,Direct,115,No,3
GXDQNMV7P1,P4540672,Paid Search,152,No,1
UH4EFMVO0S,P8360102,Paid Search,143,No,3
MC9VXCELCN,O1539059,Direct,175,Yes,3
65DG670CSN,P5535803,Paid Search,68,No,3
BR9GDLC5TZ,P8432371,Display,162,Yes,3
IN1626YY8X,P8339241,Paid Search,582,No,4
L6ULKNG0GE,O9002377,Referral,121,No,2
EBRGJZ9JWA,O8977217,SEO,493,No,5
9OYFYP0WWK,O4499846,SEO,113,No,2
D4B4O4PHVB,P9096448,Paid Search,81,No,1
1Q0DPETKQV,P4891399,Display,74,No,3
YADNAIM1CZ,O1987958,SEO,104,Yes,1
A1342KU41J,O7993919,Direct,101,No,3
VXPS3HE6FE,O8482528,Direct,330,No,6
DC3QJ80QKB,O6687785,Direct,117,No,3
Y6AMQQLGL8,P7620877,Paid Search,172,Yes,3
H0OSJEJWY7,P3385794,Display,176,No,3
9OYJ3619NX,P1646709,Paid Search,149,No,2
3AK88INWVC,O4440945,SEO,101,Yes,2
AZM7J5AQE8,O1646981,Referral,378,No,4
OFU3CLGRPE,O8627089,Referral,171,No,3
IJT5INT263,O2135844,Direct,438,No,6
COWGXYE8NY,P3395458,Display,138,No,2
FIDCHWK8TM,P2172187,Display,62,No,1
H7363HI6YW,P3733331,Paid Search,179,No,2
7O038KR0Z3,P9664608,Paid Search,82,No,3
ANKNK9R897,P5427291,Display,142,Yes,1
FO4QQAAOSV,O3903320,Referral,72,No,2
C4JWN6LI7Q,P6288968,Display,129,No,1
VS5WOLLDYJ,P7854273,Paid Search,153,Yes,2
Y6L87MSHAK,P3909797,Paid Search,411,No,5
5QV3W4XP52,O3193081,SEO,122,No,3
M1XS9JSM92,P6068487,Paid Search,139,No,2
0MUYUNX27Y,P1076858,Paid Search,516,No,4
CVICDQ68LM,O7075999,Referral,108,No,2
TV5AV59WHE,O7305990,SEO,134,No,1
WMSANARPFL,O7103459,SEO,128,No,1
90MG2FFS0D,P4530777,Display,173,No,3
V3GNY9KC2V,P7282441,Paid Search,119,Yes,3
XMG3A0E0IC,P3896385,Display,81,No,3
VXBONDU2SN,O7535892,Referral,351,No,5
9VNLCTQIMJ,O7719007,Referral,114,No,2
D7WBODFVA5,P5315789,Paid Search,84,Yes,1
5M1H13LSLV,P8912282,Paid Search,134,Yes,1
8HR892J1O8,O2977479,Referral,406,No,5
RSBF1SLO4M,P9736429,Display,163,No,3
T70LKT580I,O4039981,Referral,85,Yes,3
ZJBSMX09SR,O3718612,Referral,110,No,1
1QTWD6C16Z,P8638416,Display,498,No,4
6VS7Q3DLQW,O4348055,SEO,165,No,2
C8AL1BGXMA,O9239389,Referral,98,Yes,3
P1AYPHI5E4,P5587525,Paid Search,130,No,2
9C8OW2K4YP,P6487358,Display,108,No,3
VFR3Y4LF9Y,O1713804,SEO,151,No,1
K7MUQDN7OC,O2516465,SEO,351,No,6
DIJMFS6ABW,O3717133,Direct,100,No,1
NRV9F4PF3H,O7145371,Referral,138,No,1
47VZR74IFJ,O5360334,Referral,70,No,1
D8JG025JW0,P2319258,Paid Search,85,Yes,3
M1VRSRX490,P1398466,Paid Search,60,Yes,2
L2SHGO39MM,P7298263,Display,92,No,3
HKQH8BNKZB,O9209371,Direct,143,Yes,1
6K9DXTCD80,O3548790,SEO,119,No,2
ZVHGHWVT0X,P5504225,Display,92,Yes,1
G7T33BM1Z1,O7995261,Direct,164,No,2
OYOK4NON54,O1547761,Direct,73,Yes,1
5CU8EJBTWR,O3891300,Direct,109,No,1
E3GFLQ562B,P1249832,Display,128,No,1
G730R856WO,P4506337,Display,105,No,1
W19S30R0F9,P1049788,Paid Search,63,No,3
CHB26SU26U,O9004370,SEO,447,No,6
24L8RBY0XQ,O9894369,Referral,137,Yes,2
BAW7TJPZQ0,P7520139,Paid Search,573,No,5
1WJZURXERU,P5097293,Paid Search,536,No,5
BAOTGG4K7X,P4725795,Display,160,Yes,2
JJS3D7SBLA,O5790162,Direct,165,No,1
OQ5KZMW04F,O5126812,Referral,136,Yes,1
RFB8F21DPM,O2888696,SEO,144,Yes,1
54MSX2QQ2X,O5194070,SEO,165,No,3
NLHCDB0YPE,P7825412,Paid Search,570,No,6
C5V45ZR3SG,O5481822,SEO,70,No,1
1BJLGHCSVO,P8028194,Paid Search,353,No,5
LP238Q6M4F,P6643615,Display,151,No,2
ZNVHTGP2HK,O6698294,SEO,137,Yes,1
QVEGCW13DC,O3832704,Referral,380,No,6
EVBT8DDVG6,O6987056,Direct,80,Yes,1
QOP8CSOJIT,P9524208,Display,106,No,2
NC4YTFG0XL,O3633413,SEO,136,Yes,1
ERLBPTKAMJ,O1862487,Direct,169,Yes,1
EWID6PTS22,O5163516,SEO,74,No,3
FB8MADLJ4Z,O9462131,Referral,143,No,3
14QFBYMNB2,O1069468,Referral,87,No,3
UX9T28BE9W,O1025425,SEO,126,No,2
VN79GV9QGQ,O5146525,SEO,124,No,1
JFHR12UQF2,O4212642,SEO,109,No,3
A1Y2C3N01B,P4408421,Paid Search,106,No,2
ZWXBICU0R7,O7938391,Direct,65,Yes,1
JV04Z9PTTN,O3723687,Direct,104,No,3
AU5ZLGT7GB,P1204249,Display,94,No,3
41J274WU5Q,O4250179,Referral,164,No,2
QPJS8X71RG,O6801651,SEO,76,Yes,2
LTYO6ZLQX7,O6173175,Referral,99,No,2
640ELC6WSR,O2737007,Referral,154,No,1
PQ1NHK1KCC,O6220565,Direct,126,No,1
6B97AHC43D,P7233512,Display,93,No,3
GTT4DP62FS,O6641237,Direct,133,Yes,1
JK1V3E91M2,O4579940,SEO,142,No,3
VFPOAGXFZL,P6033481,Paid Search,95,No,2
Z48S7E0XP2,P8846174,Paid Search,174,No,1
8R70KFMPHN,O2575699,SEO,106,No,3
AXE1FKZ1YL,O5854363,Referral,161,No,2
TAQGA81WJZ,P4897870,Display,84,Yes,1
J6XYF5W2OG,P3638603,Paid Search,163,No,2
MG07AYPTGN,P9844175,Paid Search,164,No,2
T0VQQLJ6LK,O7725026,SEO,176,No,1
X5MK73EEFX,O4942625,SEO,477,No,6
BZEB5OCOGI,O9146865,SEO,148,Yes,3
6QLP02BDMT,O4741179,Direct,148,Yes,2
AZVMK440N1,O5372999,SEO,115,No,1
P7QAZ4ALTF,P3025783,Display,101,No,3
I7CVMUV933,O5527459,SEO,129,No,2
WSL2VMM420,P6096768,Paid Search,560,No,6
S83QB39RP1,O8985140,SEO,569,No,6
XS9PM6DOQJ,O4454717,Referral,107,Yes,2
AR5HI52KWY,O8475876,Direct,67,Yes,3
LFCBIUMQV9,O4650035,Referral,372,No,4
WT3DRCZB9F,O2184211,SEO,164,Yes,3
3UA6E8QGUN,O8398049,Direct,149,No,3
FRR14TX6EI,O9035846,SEO,156,Yes,2
QMKLRJLSCH,O1564771,Referral,530,No,6
B5LC9QKI7V,O1930346,SEO,76,No,1
O7MY5TQYL4,O1711536,SEO,79,Yes,2
G91Q8W9QN4,P6053490,Paid Search,85,Yes,3
GISEPT86HB,O9954621,Referral,166,No,3
RJG6YKAYM3,O6469582,Referral,92,Yes,1
ZF2AS29CZA,O1968011,Direct,132,No,1
ZMG6QF6A5D,O4415031,Referral,105,No,3
J2ZGJ7TJ5S,P9538094,Display,548,No,6
VSC9HG87BZ,P8307970,Paid Search,147,Yes,2
0TPAOEO90X,O9823499,SEO,119,No,3
1EC232KA3Y,O6703524,Referral,156,No,2
3RJLN04A63,O4801008,Referral,70,No,3
6BIPA9MGHU,O1984044,SEO,128,No,1
M3M63ZM5XJ,P5712877,Display,148,No,2
CM8PWZNHGD,P5582560,Display,108,Yes,1
WQVTCX5N4R,P4482535,Paid Search,177,No,2
V0FNTECOHQ,P1612111,Display,131,No,2
WFXPWQ2K75,O4855110,SEO,94,No,2
9OCXS789U2,P3934503,Display,167,Yes,3
N2TWXWOD4R,O4116148,SEO,302,No,6
XG9LYIJEOX,O3211110,Direct,598,No,5
J9SHIL640C,P3768032,Paid Search,168,No,2
CB9FNU6XYO,O6719214,Referral,117,Yes,2
O7AHUXNCPY,P4279529,Display,155,Yes,2
XFJL9MP7JM,P4107631,Display,108,Yes,2
2LVATGWTMV,P1400534,Paid Search,420,No,4
SY5ARFOUZ8,O9087904,Direct,166,No,1
OTC474V6W4,O6379093,Referral,135,No,3
EI7J9IT1OH,O5689021,Referral,92,No,1
QH2CFFBRUB,P9241072,Display,372,No,6
YOVDSHBM72,P7346809,Display,67,No,2
B4OEY0ZWE8,P9893405,Paid Search,123,No,1
OMTY2P7P9T,P7559008,Paid Search,167,No,3
FJPSJG299N,O4255881,SEO,597,No,6
P7WNUZPIWD,P2402153,Display,112,No,3
S95E7MRY83,P6182545,Paid Search,81,No,3
6AFI60W6US,O4712591,Direct,75,No,1
TTSNW9KESS,O9106937,SEO,121,No,2
XKGV21652A,P4324879,Paid Search,172,Yes,3
I3WVH81VY9,P8898543,Paid Search,582,No,4
GS4520V8WA,O4533849,Referral,123,Yes,1
77LW5OV7DC,P2672579,Display,60,Yes,2
Q8N567VZYK,P1104999,Paid Search,164,Yes,2
WHFF47DMDQ,P8353992,Paid Search,487,No,4
PP3T60OJ0R,O6964873,Referral,129,No,3
NCS0JO8Q32,O4968125,SEO,170,Yes,2
WMFGRTG0VP,O5806370,SEO,73,No,1
FVTWXQ90B9,O4074556,Referral,179,No,2
Z2L8EX51NA,O4585752,Direct,168,No,3
FSPZFSLRX2,O1101456,Direct,136,Yes,1
BQ3Z97VYVW,O9600684,SEO,69,No,1
X60Z5KRPRZ,O9023539,Referral,97,No,2
G8OD0VKY9M,P6736624,Display,177,No,1
7V2NMP4QID,P6527905,Display,346,No,5
VLDROEZGME,P6776194,Paid Search,102,No,3
7HRFRG8VTV,O2961283,Referral,154,No,1
D7RU0GEJ18,P2832215,Display,151,No,3
HA7HB6YKK2,O3215921,SEO,136,Yes,3
98WJ9POT39,O7500019,SEO,128,No,3
VM95AP51IK,P3241901,Paid Search,149,No,1
8WOTSCXCPT,P8195656,Paid Search,80,No,1
O7CG1K9LMP,O5914228,Referral,169,Yes,1
0RGHJ3MLXW,P4575920,Display,144,No,3
S329RAS0WO,P6064728,Paid Search,123,Yes,1
E2V8HTGCB8,P3799990,Paid Search,143,Yes,3
QH8N7EU2GY,O1420371,Direct,137,No,2
E8ZCC5814O,P8119406,Display,128,No,3
06VFXZM9R6,P5479537,Paid Search,83,Yes,3
36EKBUZ14J,O9559753,SEO,96,No,3
TC3APKFDN1,P1388467,Display,483,No,5
1O4DB23XY2,P3418452,Paid Search,78,No,2
KZAYOQZGXD,P4746600,Display,122,No,1
OO2ONWHYVI,O1870844,Referral,113,No,3
C0ZAZ4I85K,O3052461,Referral,112,No,3
X332QMO3H9,P6607195,Paid Search,487,No,6
W0QN0S8CHH,O3946162,Referral,173,Yes,3
N80WMKS7PD,O6922086,SEO,118,Yes,3
JXM9WK7AJB,P5301476,Display,83,No,2
MB7PXP13VB,O6592468,SEO,98,No,1
MH3T5CJHL4,O1222824,Referral,149,No,3
CXKWKLNQQQ,O4608510,Direct,77,No,2
CMFUG9LLN2,O6390303,SEO,559,No,5
VZFRNUUDAF,P3070043,Paid Search,107,Yes,1
1NPMPYO079,O3887397,Referral,103,No,1
G6QX2QU145,P1859515,Paid Search,115,Yes,2
M8Y0XQT6TM,P7329975,Display,130,No,2
CDCFO721TE,O1570779,Direct,354,No,6
UQBLDYB8SF,P3804348,Paid Search,170,Yes,3
TBUN2YTVVA,O1593433,Referral,514,No,6
G7M0WHSJF4,O4922952,Referral,154,No,3
YL449L6H06,O7648813,SEO,92,No,1
I3QGRDL4I3,O9718142,SEO,145,No,3
8YJIFDUXYC,P8695395,Display,166,Yes,2
074YXVONM6,O4947974,Direct,76,No,3
1XFAJQ5QFZ,P1370617,Display,149,No,3
0UQOCCQ558,O6148833,Referral,377,No,6
Z0R96EP53V,O6804061,SEO,112,No,2
QQGV9HICD2,P6414997,Paid Search,500,No,6
0JFS66JQ9V,P3900221,Display,113,Yes,1
FB8823DX30,O5889400,Referral,488,No,5
IGEOLQ4TNO,O4969533,Referral,147,Yes,2
PBA0D8CIU2,P8686084,Display,149,No,2
CH3BJWMABX,O6621346,Direct,70,No,1
KM6C5YI4PJ,P6875878,Paid Search,95,Yes,2
2K10Q6WPLP,P2809982,Paid Search,100,No,2
SBTICMFTFM,O7930173,Direct,107,Yes,2
FW5E68NEA2,O9149238,Referral,108,No,1
WWDP8CQQU8,P4871080,Display,64,Yes,2
3ROWJOPGZM,O3776102,SEO,146,No,1
2XL16Z6F0E,P8334375,Display,121,Yes,1
AT6SZZVEOL,O1884405,Direct,83,No,3
B3QB68AVE0,P6218816,Paid Search,61,No,1
CLBJXVZOZL,P1956000,Display,155,Yes,1
EWJPN1XN14,O7870932,SEO,429,No,4
V1IW1UIW15,O3511815,Direct,159,No,1
URBPZ9OXJM,P6100221,Display,152,No,3
16Q2SWTYR0,P4083507,Paid Search,469,No,6
B8X86DG2PX,O8414248,Referral,74,No,2
2BWSTGET03,P3113849,Paid Search,153,No,3
BDCPP44W3L,P2270476,Display,151,No,2
5KQ0RSYPI9,P6488002,Display,107,No,3
L0JALQ6DOJ,P5284626,Paid Search,73,No,3
RWFHYS92OJ,P9849549,Paid Search,375,No,5
SH8XWOVTXV,O7943469,Referral,178,No,3
AVAA0P4957,P4443539,Display,105,No,2
Z2NO3F128M,P6223892,Paid Search,163,No,2
T8IIA4KKXT,P2002160,Paid Search,66,No,2
YSOYGVGRTF,P1843587,Display,402,No,4
4IJRV7FCCT,P7697852,Display,142,Yes,1
AXL2F7QA9S,P9024473,Display,116,Yes,2
04DYAERRLH,O7947732,SEO,338,No,4
2BCVO59HK5,O5464911,SEO,167,No,1
2QW0CFFWWD,P3766019,Paid Search,136,Yes,2
7P62R6049D,O4094696,Direct,107,No,3
OEXSEP9G9A,P7296130,Display,167,Yes,2
PTW93KSL1U,P5226896,Display,324,No,5
PUXLOX0CCP,P6351670,Paid Search,67,No,2
7TVYZ9OSBZ,P2815034,Display,302,No,5
I271VPUEYF,O4929871,SEO,168,No,2
CISOIPTNU3,O3400195,Referral,85,Yes,3
ISAH2UDR5X,O4100688,SEO,62,No,2
FQJE5BEI68,O3228336,SEO,152,No,2
3LYI67ILKD,P8264842,Display,410,No,6
2L4J0TGVCA,O1902625,Referral,144,No,3
YQDY9B0PVU,P3106879,Display,79,No,3
VS0UGG8JF1,P8122638,Paid Search,136,No,3
T4NYU69N9Q,P3561947,Display,105,No,1
MAIZGA87RO,O5772418,Referral,343,No,5
S19TZAQQ8E,O7481674,Direct,172,No,2
N9HX9HV1IM,P2794175,Paid Search,105,No,3
L3IW29YDFA,P9330337,Display,496,No,5
UW908HLZ9A,P3489654,Display,570,No,5
5SHBUKY9Z5,O5190233,SEO,476,No,6
BH54ZLMIBN,P8858072,Display,125,No,2
AF4ZJV0Q0L,O3387519,Referral,101,Yes,2
MSL3CG78H1,P2499268,Paid Search,134,No,3
FL322BR62J,P3873990,Paid Search,89,No,1
K73FMNGHH6,P7665618,Display,109,Yes,1
Q5M2A65J0Y,P6471921,Display,60,No,1
1EPTXHDG8X,P1521249,Display,164,No,3
KNXHA17637,O2514614,Direct,61,No,2
AQ4AL7KHC3,P2684729,Paid Search,114,No,1
PGVO1FS30V,P3648100,Display,582,No,5
Q84U0M5Q6M,O1723107,Direct,382,No,5
6FS664NHYJ,P7755390,Paid Search,76,No,3
4BYBJVSC8O,O3295867,Referral,125,No,3
FPOPXQE065,O9805228,Referral,171,Yes,2
B6DDISR04T,P8304455,Display,464,No,4
GY5S611EMM,O8652733,SEO,146,No,3
PD3Y1LO60Q,O5381085,Referral,91,No,2
1CRJDKOQAJ,O4736895,SEO,179,No,3
MFCG7NOM6E,O3756837,SEO,173,Yes,3
GME9GWS8CY,P4103042,Display,92,No,2
TYCLO0SYLG,P2214235,Paid Search,85,No,1
NOCS3T4N1D,P8546487,Display,85,Yes,1
52IWS3D2WO,P5131365,Display,133,No,1
8FHGDBXA2I,O2999001,SEO,125,No,1
FUV4VG986K,P1073889,Display,520,No,4
VCOGH58AU3,O2239870,Referral,169,Yes,1
JD9OGL92QT,O2822457,Direct,172,No,1
0DF9UP20M0,O8583246,Referral,163,No,2
NUADQUUGPJ,O7072239,Direct,170,No,2
EMLXCYIB7M,O4163430,Direct,142,Yes,3
NFX7T4273Z,O3565873,Referral,103,No,1
NZAII31H61,P1378179,Display,140,No,3
UIY4DCCQ1B,P9223864,Display,116,No,3
HL1E12O67O,P8750565,Paid Search,70,Yes,1
H5NRKJAYYS,O7455806,Referral,68,No,1
5U41EF6BZ9,O9907689,Direct,439,No,6
SP7DCZD7L8,P4747201,Display,81,No,1
6MKH3CDMBH,P3108253,Display,149,No,2
DM2WG7JJDZ,O7723545,SEO,74,No,2
MDGX8HGEJ3,P3787725,Display,136,Yes,1
NNZW244YY7,O2539015,Direct,71,No,1
KH7EY56CK4,O2005823,Direct,112,No,2
5XXARRG2M3,O6149965,SEO,174,No,2
YVG3VO3E7T,O9056654,Direct,409,No,6
5GRN3HC502,O2691295,SEO,75,No,1
K1GVTKKUWF,O7635242,Direct,362,No,4
OZ15ZHPX0J,P8754508,Paid Search,102,No,1
2VSPB01MO1,O5334990,SEO,157,No,2
VC9GKZ5KA4,O4918980,Referral,64,No,3
DHD1HAX6NJ,O9962940,Direct,62,Yes,1
TDWDC8IY5L,P7558825,Display,90,Yes,2
FFW2QJ9M6W,P7989550,Display,133,No,3
C74KHHL2UB,O5130090,Direct,123,No,3
J55EH5XHBE,O9635755,Direct,143,No,1
DCLV0C8LQI,O5030023,Direct,520,No,6
6OJ5P0PIRZ,O1184545,Referral,179,No,2
2G1OS8GFYH,O8030471,Referral,148,No,1
ESHKRTW0J7,P7951892,Paid Search,113,No,3
BQDC9BW8J5,O5793243,Referral,81,No,1
HEFR15P218,P2016441,Display,154,No,1
UUIJRGRC4I,O9360013,Direct,178,Yes,2
AQMY4KYGI7,O2536700,Direct,111,No,2
NZZ62XC1HA,P9790352,Paid Search,82,Yes,2
10NJONSB4P,O1578941,Direct,547,No,6
E2LNIDDZ85,O4402360,Referral,176,No,1
U8II3V21SC,P3394962,Paid Search,80,Yes,2
4PTW9EHKR0,O6934585,Referral,133,No,3
1082H05YLF,P9530039,Paid Search,536,No,4
IF1NXS9KXA,P4770387,Paid Search,82,No,1
YN9YFPG116,P9032442,Paid Search,100,No,2
DAOCMJ98ZU,P2944357,Display,115,No,2
WJWH3QZ8VM,O9304067,Direct,64,Yes,2
U7DWSC65KL,O7377516,Referral,173,No,3
DC711S57YR,O1534223,Referral,160,Yes,2
NEDP1C8HQ8,O4779501,SEO,166,No,3
BBCY4APUZQ,P3210677,Display,94,No,2
2FQHCR3K2J,P3899101,Display,122,No,2
PB8YVW1WC9,P5903075,Display,86,Yes,1
KLUJ5P1I89,O8597410,SEO,158,No,2
UZWV0R772X,P2113303,Paid Search,98,No,2
2J5XM850AI,P7125749,Display,90,No,3
EYAAOCO8QX,O6578135,Direct,125,Yes,1
Y4O85SGYBG,P7016115,Paid Search,84,Yes,2
CN9J5AWS2P,P1135056,Display,139,No,2
LA9ZYBFYYO,P6352392,Paid Search,140,Yes,1
B0ZKAJ9JXO,P2463910,Paid Search,148,Yes,3
D7TMAT7WZH,O9258300,Direct,73,Yes,1
ATNEBGRSX9,P1378414,Display,139,Yes,3
Y3TJ0EUGXJ,O8672973,SEO,83,No,3
9E6SHOYZPR,O8130836,SEO,87,No,3
KN7YPEBWY0,P3249771,Paid Search,167,No,1
934EURX9GB,O7063408,Referral,433,No,4
1MWIAB84NI,P5110790,Display,112,No,3
CGZK2XKIR5,P1802209,Paid Search,136,No,2
6M9DDJXWLI,P3790847,Paid Search,87,Yes,3
6JC2ZH09BL,O7289099,Direct,131,No,3
WV3BD02INW,P8327014,Paid Search,121,No,1
D5QG38VBK1,P9729311,Display,86,No,1
WEWEN21MTF,O2201906,SEO,65,No,2
AM98TR3JTA,P6825806,Display,73,No,2
R5AYGZJ1VH,P3279289,Display,169,No,1
G08QSAFVBU,P2546695,Paid Search,103,No,3
JFS7973GE4,O3917683,SEO,95,No,1
Z0FQ1TTYB8,O2066805,SEO,84,No,2
OZFXEJXT8M,P9099148,Paid Search,103,No,2
ETDGC1WLDD,O1876430,Direct,65,No,3
A6W6XJ3UY4,P8307950,Paid Search,580,No,6
8SWFNZ30PF,O1648876,Direct,378,No,4
G1KKNOHU5H,P4192543,Display,100,No,3
XVT5L7YCHQ,O9164119,Direct,170,No,2
KO7596HO3R,O3742466,SEO,61,No,1
YKEBYT20JJ,O8687631,Direct,167,Yes,3
JINZGOSEWF,O2382050,Direct,170,No,3
96VHI67IRF,O8877462,Referral,173,No,2
TS0AEU335N,O4398202,Referral,140,No,1
JFK9DF6V64,P2642918,Paid Search,141,No,3
J5XLPB61F3,O1150919,SEO,164,No,1
46CSNS8NV0,O8118026,SEO,139,No,3
G2XF1K699D,O9077082,Referral,124,No,2
OTNC3EIM6D,P6948327,Display,150,No,1
MNZB4YKBGB,P1249001,Display,79,No,1
Q8GY6HW0HE,P9098250,Paid Search,163,No,1
IRKWRJHN21,P9659129,Display,105,Yes,1
V3BRFDC70W,P6593794,Paid Search,533,No,5
I870CW92DH,O5786554,Referral,587,No,6
D4Q9OHD7AU,O2183073,Referral,141,No,2
U2IU1E9GPE,P6810802,Paid Search,101,Yes,2
N8N7EO0NVF,O3022139,SEO,177,No,3
0NO7QYMT36,P5661391,Paid Search,110,No,1
BF2IHYCU85,O1561555,Direct,101,No,3
DJYR6AW31I,P8084959,Display,115,Yes,2
DL45J8JXQG,P9457349,Display,87,No,1
WY3MNABCZ5,O8047418,Direct,173,No,2
RP4KPDE38G,O9793065,Direct,152,No,1
5XYJ7YDP67,O9017381,Referral,136,No,2
5G0X69GVRP,P1568469,Paid Search,138,No,3
SR4VY4PINO,O4483633,SEO,173,No,3
P3NUC2GP45,O1588086,Direct,103,Yes,2
YO1RSIVN2Y,P3029101,Display,598,No,6
1HKG3L10UQ,P2618839,Paid Search,125,No,1
X98ND59UXP,O3781530,SEO,122,No,2
BVPA98NIT4,P1117962,Paid Search,132,No,1
HUFIL26HK0,O6190707,SEO,410,No,5
G21D2D1B1Q,P6063637,Display,173,No,2
82SIXGJWT9,O2295939,SEO,107,No,1
JCF8SOV4TF,O9577575,Direct,78,No,3
O4JERMB4JI,O7361025,Direct,98,No,1
HLQ1XEV0WZ,O3442262,Direct,139,No,1
CI0SQ0C8ZW,P9607326,Display,102,Yes,2
KEHXZO4BE3,O3626524,SEO,533,No,4
CAZUAH2LPE,O5711014,SEO,98,No,1
IQ7WL049LW,O4538707,Referral,147,No,3
3883D916PZ,P9273233,Paid Search,576,No,4
AIS2I7JPYZ,P9219989,Paid Search,173,No,1
ARTNGMM549,O6188598,Referral,162,No,1
HY9RO8ADU3,O5336714,Referral,173,No,3
PL3AWDH1Q8,O4044666,SEO,70,Yes,1
A5TUKS4UBU,P4163863,Paid Search,495,No,6
7KSG43YVDA,O5858237,SEO,540,No,4
ILZSU9DQNY,O7619618,Direct,112,No,2
7RNO5MWBQG,P6096838,Display,64,Yes,3
OETC19P8EJ,O6265146,SEO,60,No,1
SVDR41V3TS,O8291477,Referral,98,Yes,2
XFYQ6YB35L,P8244194,Paid Search,156,No,2
FPUCK73F63,P5149549,Paid Search,99,Yes,1
3NG5UKLKKN,O2681309,Direct,111,No,1
MEW2K51NAY,P7912467,Display,173,No,2
8I0T647XBF,O2428159,SEO,177,No,3
DV4NBB5ZO3,O8978100,SEO,164,No,3
DO0BOY0GK2,O3678923,Referral,161,No,2
CH7JMIVNAT,P9555650,Paid Search,357,No,5
OASQ5LE4CZ,P2048410,Display,316,No,6
E8SW33U2LT,P6487455,Display,584,No,6
ZVTJU3LLX7,O4712088,Referral,138,No,1
IZA35D32UT,O9980264,Referral,119,Yes,2
