SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession
0ZWQ8U1WH7,P4300455,Display,92,No,1
G90GG4BD2Y,P9545249,Paid Search,121,No,2
1G3ERGVH59,P6986617,Paid Search,97,Yes,2
6V7FMLRBOL,O1017263,Direct,121,No,2
U59WO3NZQ1,O3161850,Direct,147,No,2
S476QA4TV2,P3157952,Display,76,No,3
QHLZXRLSMI,O4337925,Referral,159,No,2
YE00YF82IE,P9273134,Display,85,No,1
H1DH26RIGP,P3635983,Display,175,Yes,2
MZXUFA9TB7,P7204232,Display,166,Yes,2
HXURZT0PVF,P2522852,Paid Search,101,No,2
KLKT9KVEHW,P4008441,Display,598,No,4
7XXQT7ZS2L,O9256317,SEO,62,No,3
N8RQYQL075,O6345890,Direct,124,No,3
4ALZE5X6AG,P3526021,Display,159,No,1
6WML3ZPRTD,O4700770,Referral,107,Yes,1
5SDSN86BO5,O2881131,SEO,143,No,3
4L9H3DPZ02,P5027746,Display,64,No,1
FDH2FNFYCB,O9230873,SEO,78,No,2
XUM8NNGAZE,P2701997,Display,103,No,1
30SHNVOQOS,O5699341,SEO,84,Yes,3
TDF3ENU74Y,O4149008,Direct,122,No,2
MOIFW3ZO6U,O5615351,SEO,79,No,2
8697LKT7EX,O8591178,SEO,91,No,3
5MOCRNHKQ7,O9706773,SEO,123,No,2
3B1C6XAJ3N,P7138220,Paid Search,151,No,1
KIQWFVWNK7,O1435701,Referral,118,No,1
OCV0GJ44CG,P4757658,Paid Search,174,Yes,3
XIXWPHUAW4,O4333551,SEO,77,Yes,3
421F1KWWLM,O9372661,SEO,94,No,3
EYQDOV8ZJ5,P3101885,Paid Search,147,Yes,3
AUC1XG54Z9,P4136429,Display,79,No,2
CDLMBZELOZ,P4123714,Display,137,No,3
KCWE9SXEAL,O2924918,Direct,78,No,2
E19XXWL0H2,O7510361,Direct,64,Yes,1
75B4R2Z3AW,P2575248,Display,65,Yes,1
5HQSKZCKCS,P7228769,Display,171,Yes,2
BPTR0KPDF8,O9560386,Direct,137,No,1
OMDQ04L4NJ,O7833251,Referral,63,No,3
SSNZX3DFYO,P2502937,Paid Search,153,No,2
BETPIVLSEL,P9033083,Display,101,No,2
RRPWLFQ0A1,P4176592,Display,117,Yes,3
57MGK7VSM6,P3317477,Paid Search,152,No,3
31JSKXHC2I,O5369472,Referral,101,Yes,3
U7T1HOK9O5,P1724068,Display,141,No,3
TEQODLWVK6,P5975834,Paid Search,178,Yes,1
2UA288IKQ3,P8430122,Paid Search,102,Yes,2
30LJBXA9T7,P4287044,Display,131,No,1
F3UXXGUU05,O2496524,Direct,113,No,2
0JT3X82JAN,O9069582,SEO,156,No,3
ULDLKUN9SS,O8297228,SEO,173,No,3
WWUK8SWO1N,O2209990,Direct,119,No,1
3XAOSCXNZJ,P1175956,Paid Search,78,No,3
BESFKJLIM0,P3732739,Paid Search,133,No,1
4BE7F0NNKU,O3888663,Direct,91,No,3
NNDQB3LDJO,O8458210,Direct,145,Yes,3
JD5SRAOL85,O9655596,Referral,60,Yes,3
R2N3U2F8Z9,P8721891,Paid Search,117,No,3
VZ34KH5B92,O4905439,Direct,136,No,2
MCPMI3K8GT,O9933686,SEO,86,No,2
KJ9DONWPNH,P8970676,Display,150,No,2
LZTWF3M6NF,P3396661,Display,161,Yes,3
01U1VXDFLL,P3392902,Paid Search,77,No,3
7GPJLPV2OI,P1974401,Paid Search,112,Yes,3
HDNSBWFL23,P4514737,Display,74,Yes,1
U0BND8ZYES,P9842052,Display,115,Yes,2
BRD161D8UP,O4502856,SEO,166,No,1
L3T55WFC68,P9666540,Display,165,No,2
JARGZ1GS41,O3896663,SEO,108,No,1
XJM868BIBD,P7326235,Paid Search,88,No,1
ENJOYUD8UV,P2356906,Display,140,Yes,3
WW8LU0S8JA,O4601948,Referral,121,No,1
TSZ3PGBEYE,P3350793,Display,118,No,2
RN3DHQJNJ6,P9597214,Paid Search,162,Yes,3
A9WV2LWH51,O3021908,Referral,82,Yes,2
3H4F7XPA7K,O7469087,Referral,173,No,2
4SNU6DZ1VW,O4755271,SEO,80,Yes,2
9Q21AUA7XL,O1043019,Referral,369,No,6
K2XP7E9UV9,P2414415,Paid Search,90,No,1
E6WAHSTOXL,O8805216,SEO,165,No,1
TLRMCR3DOF,P3748423,Display,171,Yes,1
US2WLI3LAN,O9352877,Direct,105,No,2
QG4WVBUQ5W,P5825150,Display,113,Yes,1
94M969R9YE,P6597360,Display,133,No,2
ICNTGU6RJS,P4673494,Paid Search,126,No,1
RGFDYQMGHO,P6370844,Display,161,No,2
POKR2KBO0H,O6268463,Referral,165,Yes,3
XTP9WCAIMI,P2251645,Display,116,Yes,1
1FLT6O5YCW,O2056087,Direct,173,No,2
2YN3N41RHE,O9390175,Direct,139,No,1
J81SSRTXMY,P5701965,Paid Search,99,No,3
ATUM8ZBHTL,P4802479,Paid Search,165,No,1
2CYNSVZRWQ,P1091607,Paid Search,123,No,3
VBPY309H5O,O5988358,Direct,135,No,2
VDSW8TMMR7,P3827265,Display,169,No,1
ABXRAJSXSW,P4153377,Display,137,No,1
JJTTR3L2DX,P1718499,Paid Search,179,Yes,2
RW05H0RAST,P8875172,Paid Search,340,No,6
UTE4TMZWWM,P3506731,Display,94,Yes,1
G9ZDANDQN8,P8503937,Display,160,No,2
W9E7JY8IY6,P5011765,Paid Search,326,No,4
KWECTE8GK0,P1392132,Display,121,No,1
06E6CA5CSM,O3228636,SEO,69,No,1
J81RX0G94J,O6557658,SEO,144,No,3
94U434IC94,P7753784,Display,138,No,1
MJE4Q56FZ0,P7381293,Paid Search,61,No,1
M0R53LJPZA,O8022192,Referral,369,No,5
TKFUMKW3FJ,P2281425,Paid Search,118,Yes,2
BZSDSWSFOD,P9911037,Paid Search,120,No,1
TGNX1RE5I3,O1959109,Referral,121,No,2
WGQL5HETBX,P4211626,Paid Search,158,Yes,2
WXTQ157TUD,P5983885,Display,111,No,2
6GSZAFKCZW,O9851411,Direct,92,No,2
3R779F6VE9,P7396271,Display,89,No,3
I010PY1V9C,O2051881,Referral,127,No,2
ODDZV1G02S,P6432361,Paid Search,103,Yes,3
1QGOTW9EYW,P1703437,Paid Search,131,No,1
0Y4XKN7FR6,P5418239,Paid Search,115,No,1
MJ9DX97GNH,P4350271,Paid Search,427,No,6
KG152C2TNM,O3848986,SEO,90,No,2
UAR3YKU7BU,O6122491,SEO,99,Yes,2
RHH1LOIGG5,P4633338,Display,173,Yes,2
LGFW5V0JO4,O3884652,Referral,116,No,1
3D3ALFGILP,O1283992,Direct,73,Yes,2
JGDQAABT3P,P4344641,Paid Search,76,No,2
SBIL09R8WJ,P2669521,Display,112,No,3
PKT6BPMS8T,O3629421,Direct,102,Yes,1
YJILKZW1T0,P2940861,Display,108,No,2
V90YDOU67I,O5330651,Referral,167,Yes,2
NIXYVM9NQQ,P7638505,Display,82,No,2
BSPV55UR8O,P2055679,Paid Search,93,No,2
6K5Q0GED6S,O7169248,SEO,147,Yes,3
YJOMVFW96X,O5652765,Direct,177,No,1
RCGPKO7AI4,O4393769,SEO,109,No,1
4STAAH5GXR,O7404142,Referral,110,Yes,3
R0XHJ1NIBZ,O5872314,Direct,132,Yes,1
I492311FJY,O4333519,Direct,79,No,2
1OBPDD48K4,P5889852,Paid Search,115,No,3
UC14Z2J7RO,P1963809,Display,66,No,3
EQCRDN60F6,O1630915,SEO,83,Yes,2
KUACJWKTGY,O2856973,Direct,101,No,3
XJ47X2F7RM,O4176509,SEO,178,No,2
38IO6V9TI6,P4446817,Display,90,No,1
KM3KV92W7D,O5715761,SEO,177,No,2
SKQRREODXJ,P6344529,Display,84,Yes,1
3KPP9IHG03,P7028157,Paid Search,93,No,2
UXHT8IT2UQ,O2859662,Direct,171,No,2
046HE9W427,P8746825,Display,116,No,2
3PDTA1NQJW,O2517981,Referral,140,No,3
TOO0C61Y9I,O3605927,Direct,65,Yes,2
ES3O0ZE2F3,O4033196,SEO,177,Yes,1
LL6QYNRCAT,P3277465,Display,87,No,1
0D1K1TESDC,P5946122,Display,437,No,4
RXOMD7EWGV,P3601698,Paid Search,153,No,3
S598745L50,P2579350,Paid Search,130,Yes,2
IKH9ND143W,P2221243,Display,143,No,1
6NL4GFOCAQ,P3381287,Display,99,No,2
47YN8LLUDM,P1876162,Paid Search,109,No,2
DRYKDZ1ESD,O2537333,SEO,144,No,2
6PODN9MAEC,O1050685,SEO,157,No,3
KRSUR39PAI,P8371794,Paid Search,443,No,6
HE48D4XAQS,O9965491,Referral,173,No,2
XW0HN1AU97,P8960686,Display,63,No,1
3KHTN2AX1G,O8181200,Referral,339,No,6
4C47X6VX8Q,O4364247,Direct,166,Yes,1
TIMHFNK1HF,O5358662,SEO,122,No,2
0C5OPELXN0,O1760981,Referral,72,Yes,1
RZBQC0GHSK,P2246950,Paid Search,149,Yes,3
GRP4TCUBM3,O7150139,Direct,146,Yes,2
LA3JRC74TO,P7962223,Paid Search,76,No,1
MERV7XCCX4,O8066678,Direct,171,Yes,2
SIW2AS6P15,O4605109,SEO,177,No,1
RZZJLKVNCB,O3527225,Direct,126,No,3
0APA8CH4N2,P7046109,Display,131,Yes,1
SMM1J00LVU,P8931191,Paid Search,107,No,1
K61N6YJJ6O,P3465624,Display,363,No,4
RTRS5VN79P,O8680183,Direct,123,No,2
YZM3YIQKNV,P7564166,Display,88,No,2
GNN68BFNDR,O9602178,SEO,96,No,2
31Y77E3SYN,P9222053,Paid Search,116,Yes,2
2CUGM32JD2,O7319422,SEO,463,No,6
07ZAWR525L,P3869417,Paid Search,175,Yes,3
WTZPQ3K57R,P7417081,Paid Search,141,No,3
RJQWC2HZ4Q,O9734339,SEO,149,Yes,1
O99RHEHGVE,O3163011,Direct,147,No,3
ZQJU96093G,O8358859,SEO,60,No,2
968COMUZK2,P6732559,Paid Search,125,No,1
Q4BPLPTB9Z,O6819072,Referral,138,No,2
I72K0AW83I,O8898963,SEO,104,Yes,1
CVU8N6CH0M,O8983640,SEO,161,No,3
DO3OLMKOJD,P4356101,Paid Search,90,No,3
UNCSVKRTT4,O1421253,Referral,76,Yes,1
8LJF4SP9TA,O1361434,Direct,82,Yes,1
FMB7W8WIXI,O3869832,SEO,148,No,2
HI5F2IN6YX,P9719190,Paid Search,178,No,3
8YXK3RU0VT,O4651499,Referral,76,Yes,3
UTXK5VX16N,O6720104,SEO,75,Yes,2
9LK1Q7XJUL,P7091408,Display,107,No,3
T35GDFBJOL,P7020195,Display,126,Yes,2
0V29SHRBF3,P4381954,Paid Search,120,No,1
4G2AFSSUW7,P3428010,Display,142,No,2
DM7FD8OA0E,P5329205,Paid Search,130,Yes,1
2UOL4OMBY6,O2964323,Referral,172,No,2
0WKAK1MZ2X,P7610993,Paid Search,169,No,1
DDEHLCUXAG,O9605406,Direct,104,Yes,3
MGYL5VH1BV,O9607647,SEO,71,Yes,2
KLJKREIPML,O8819117,Direct,68,Yes,2
A1QINOEA73,P7880207,Display,97,No,1
1F2K9IDSF0,O1849846,Referral,77,No,3
73OVC8VAFW,P6127692,Paid Search,153,Yes,2
6UCUL2L2WK,P5744480,Paid Search,106,No,2
PGCZBBK84U,P2900518,Display,148,No,2
SNWQJD5995,O2573342,Direct,66,Yes,3
HAZ8JWAENP,O8916600,SEO,117,No,1
68A4ZV7IJV,O8357486,SEO,95,Yes,2
OZ6PFFEYFR,O5781405,Direct,336,No,5
DEIFLL9HTV,O7907245,Direct,127,No,2
5U4BQ6GUDK,P9506884,Display,151,No,2
UJ3YV3XND9,P2077978,Paid Search,105,No,2
AALRC93FI1,O8587442,SEO,165,No,1
5GZGZM2TWN,O4172003,Direct,154,No,3
JV2ZO5U4MH,P4511443,Paid Search,65,No,3
1XFA9CZLBS,P3903412,Paid Search,423,No,4
470IX79643,P4651328,Display,175,Yes,2
A2WVIETG3E,P9053342,Paid Search,88,No,1
49B45A6D41,P6180364,Paid Search,71,Yes,1
Y68CDQ5WLM,O9078600,Referral,82,No,1
VB6RC3ZJOP,O9555688,Direct,169,No,3
DTEK9GSIFL,O1801580,Referral,141,No,2
KYYXVD1D51,P7879451,Paid Search,152,No,1
LHVKM5PZ5P,P1300880,Paid Search,131,No,2
8QV9K52O64,O3061475,Referral,152,No,3
Y6PP1LTMKF,P2346618,Paid Search,148,No,3
V4XF7RTG6C,O4407465,SEO,160,No,2
OG9HU0JTVO,O4213473,SEO,138,No,3
Y1WOXKEXXT,P7099704,Display,165,No,3
TWO2H2VDYV,P2478153,Paid Search,123,Yes,3
H0VIYRBZIJ,P2972807,Display,164,No,3
BIBX8TKOFY,O5025258,SEO,110,No,3
ASCSP5OCPT,O6047115,Referral,143,Yes,1
UBPADHOP48,P9169487,Display,96,No,2
UMUF6K35NU,P7475749,Paid Search,172,Yes,2
NOSIYR8FBB,O3477427,SEO,161,No,1
JQJB9I2IPA,P2850551,Display,154,Yes,2
EC8N4DOL7Z,P5165118,Display,79,No,3
767BQBP6IO,P8421776,Display,166,No,3
7XK0SK41JU,O5519377,SEO,90,No,2
BTXMK7WYIP,O5670950,Direct,82,No,3
QK7FYD9B2I,O9305686,Referral,502,No,4
EHMZY3AOG4,P6936816,Paid Search,109,Yes,2
GLGCDOY474,P1564236,Display,151,No,1
USXR23PH9L,P4282075,Paid Search,62,Yes,3
GSE9671GQN,O7820262,Referral,128,No,3
PON14EK851,P4621770,Paid Search,106,No,1
9KZVUZ7K4Z,P2580427,Paid Search,155,No,3
NX1GCL4IC3,O1940705,Direct,166,No,2
F0Q8YDUTLZ,P3552724,Paid Search,155,No,3
NHJXLLWTIK,P1675631,Paid Search,179,No,3
ZZFRIUUOQJ,P1593963,Display,457,No,5
2VEGO95R6P,P8789921,Paid Search,155,Yes,1
27XOTSUI64,O1200926,Direct,134,Yes,3
HDQ6L2ML02,O9712779,Direct,589,No,5
ZBIJSNTLDT,P2930456,Display,63,No,3
RIK115NDRW,P2153493,Paid Search,132,Yes,1
77R6X9UDFO,P4426286,Display,137,Yes,3
F0WLIO7TYX,O1413681,SEO,71,No,3
FVPLCK3OXM,P7019282,Display,543,No,5
EAWKGXFPL5,O8228830,SEO,88,No,1
AJBQZUHETU,P6234779,Display,158,No,1
44R9GSFS3O,P7205327,Display,110,No,2
R5PFL599XA,O1961171,Direct,148,No,1
V3OCVXHM38,P5490145,Display,128,No,2
J9M5QDI1TN,P9887872,Display,171,No,2
LYV35NJ14N,P7080654,Paid Search,118,No,2
JE6V63UFMS,O8615841,Referral,174,Yes,3
B2ZT8EOC9I,P8268162,Paid Search,77,No,1
EP4OHJSN0F,P6474220,Display,143,Yes,1
0J1RIZH229,P2308313,Display,138,Yes,1
288E924JQE,O6404138,Referral,177,No,2
DYRTMEPOD6,P4336806,Paid Search,86,No,3
IZP0NCY7XP,P7068109,Paid Search,155,No,2
M0VT9O5T62,P2294643,Display,102,No,3
3BYLMUWWSG,O1644172,SEO,179,No,3
XVZJZJOK03,P9232253,Display,160,No,1
Z9DN9VVRYJ,P2855187,Paid Search,161,Yes,2
HUJNISTLLL,P5270758,Paid Search,82,Yes,1
8V2ZX4UV45,O4321525,Direct,170,No,1
L3VQQM5BLW,P8774884,Display,119,No,3
LCL2Y2LG4T,P7449224,Paid Search,111,No,3
PELJKKED37,O4674684,Direct,82,No,2
YW2157QXBA,O2459278,Direct,133,No,3
K4M360XS13,P1393280,Paid Search,179,Yes,2
2I2HN5ZEOP,O2515751,Direct,107,No,1
YS9HA4HSYM,P5935501,Display,121,No,2
N4RWI0VWZB,P5541996,Display,427,No,6
46XLRO09WM,O4252986,Direct,98,Yes,2
0R23AIWNQ5,O3857985,SEO,156,No,3
FBUFWYY94I,O5513929,SEO,64,No,2
L83091A1XO,O7232299,Direct,155,No,2
5ITTWNBIQC,O5017596,Referral,321,No,4
2JLUGBKTLP,O4850400,SEO,176,Yes,3
F0MKMABF5G,O3580281,Referral,66,No,2
PUWRLWNVNI,O9221108,SEO,115,No,1
88D3WOQHNE,P2872461,Paid Search,170,Yes,1
I281A2A7JZ,O9974556,Direct,152,No,1
M76ZIE30VL,P1631593,Paid Search,70,Yes,1
6ECB21SMVO,P6786179,Display,467,No,4
FX2MSZGHXX,O5521658,Referral,87,No,2
T8JFX5JY0B,P7985224,Paid Search,140,No,2
ALBWHU7XM6,P7740231,Paid Search,68,No,3
06SB6XTI5U,P1795963,Paid Search,76,No,1
Z4H8XHOMZQ,P1026246,Display,175,No,2
L89AOVY77T,P3346159,Display,128,No,1
1O9PWNJEKO,O3930772,SEO,139,No,2
X0XGYLDLER,O6843708,SEO,65,No,3
IKWVRJH4HS,P2500676,Display,455,No,5
ML3XUG5HKQ,O5817417,Direct,130,Yes,3
6F2R8ZQNLU,O8494447,Referral,93,No,3
NQ4SZH2N9G,O2810073,Referral,125,Yes,3
X3EYJU0I4Q,P4359136,Display,141,Yes,1
34AJI7WP1J,P9133493,Paid Search,405,No,5
OUOHH6E7XB,P6536732,Display,597,No,5
AOBZYXRW9Q,P6920721,Paid Search,159,No,2
2M3BMH6CPC,P6213520,Paid Search,569,No,6
CZ9ITDJZQT,O1783078,Direct,129,Yes,2
7VUXG4CAYH,O7547069,SEO,121,Yes,3
EB3T7XFP1V,P8512989,Display,112,No,1
G7XKCSPMKP,P2749597,Display,169,No,2
2NQZEML8ZF,P7766818,Display,152,No,1
ZR62EKSEN2,P3765826,Display,172,No,3
HM3MKAK1Y5,O1174704,Referral,63,Yes,1
B08HS9IIB2,P9792157,Paid Search,166,Yes,3
W6Z8U2U2QZ,O3085592,Referral,141,Yes,3
Z1QP02R3GO,O7273003,Direct,564,No,6
WXX2X4A5PZ,O3737535,SEO,113,Yes,3
BWNVB9LAX7,O1020742,Referral,96,No,2
8ZFT8P28NA,P6133903,Display,98,Yes,3
HXE5B2TLO2,P7466715,Paid Search,105,No,3
BI5MLA2X27,O7015857,SEO,65,Yes,3
2SNYIVEM17,P7546987,Paid Search,116,Yes,3
FTXBNLX3SY,P3442061,Paid Search,137,Yes,2
DSOWOLUE6K,O9422924,SEO,87,No,1
B3P2HBMPOF,O4835543,SEO,78,No,3
72BCLA6UUK,P1299612,Display,93,No,1
VAZ27GV12V,P4819578,Display,139,No,1
P37LOB796H,O3117238,SEO,127,No,3
B2YK3LUCLD,O2347592,SEO,159,No,3
8QGUXGVO6R,P7200812,Paid Search,151,Yes,2
1EQFKQA8TF,O1918243,SEO,147,No,2
CA9A9Y3MG0,O6948359,Direct,117,Yes,3
EBO9NZ9WCW,O1635190,Direct,72,No,2
Y3780CNEAK,P8425112,Display,128,No,1
69Q28NWZA2,O5490200,Direct,92,Yes,1
6BYFLFN28F,P7807343,Paid Search,122,No,2
VXRTOR5C4S,O2351483,Direct,139,Yes,3
XSXZQVGZFV,P2767446,Paid Search,146,Yes,2
GMW09Q1H9W,P3341468,Display,124,No,1
J2SZMB3685,P4741400,Paid Search,151,No,1
VI4157E52X,O6700466,SEO,88,No,3
LYKH0YSCTA,P7792622,Display,153,No,3
IXIWM4VE3A,O8610839,Referral,63,Yes,1
CI5D7KLTWO,O8971434,Referral,142,Yes,2
4FAPLL4D3J,P8053102,Paid Search,148,No,3
V6B6YBMT91,P8110730,Paid Search,117,No,1
2MA8MSFLA8,P5952635,Display,153,Yes,2
2SZOUB5PIM,O3764028,SEO,103,Yes,1
YWO1J20DUK,P4672559,Paid Search,152,Yes,3
ZE7HANJP2K,P6007577,Display,124,No,3
EZO8REHCEC,P2014123,Paid Search,119,No,3
7J2R2IXES9,P5687020,Paid Search,168,No,2
3DWTDE7RY0,P9234726,Display,172,Yes,3
V3YRS6PFGF,P2053150,Paid Search,127,No,3
OIOMU0E29O,P9850190,Display,117,No,3
YFTSVYRZZS,O2648758,SEO,62,No,3
SF1U83ZWTQ,O7042627,SEO,75,No,3
X4E26F4XGC,O5881882,Direct,124,No,3
CCO1XPM49A,P7793847,Display,151,No,3
QR92SGJW66,P3625830,Paid Search,147,No,3
MCZ4Z13O4B,P6404617,Paid Search,147,Yes,3
RSL607VDVL,O6308424,SEO,146,Yes,1
7RN103SX0D,P1024656,Paid Search,168,No,1
AJEFUGPPT4,P9836160,Display,85,No,1
9BPJ3M6GWE,P2666375,Paid Search,122,No,3
5VZ6X4KYOY,O6090868,Referral,115,Yes,2
XZGJBI2F10,P8690823,Paid Search,142,No,1
KA5MASV730,O7722906,Referral,170,No,1
L866S0XC8M,O2486998,Direct,117,Yes,2
SQG2DLCJVF,O2774015,SEO,172,No,2
DUG70WWE6J,O9316211,SEO,137,No,2
0R5SLH532O,O6203837,Referral,71,Yes,3
9B9MS36WKT,O5109747,SEO,136,No,1
02M5AF624Z,O5242050,Direct,165,Yes,1
FKMHU4LEBO,P5056062,Display,80,No,1
63J82T0PP8,O6769054,SEO,118,No,2
08FY54KUJI,O3178638,SEO,62,No,3
2MWSOUBH93,P8780721,Display,168,Yes,2
M89KQGL0RQ,P3763629,Display,164,No,1
JGWULMMGVP,P5546948,Paid Search,134,No,2
SV56CYYYJ9,O9848503,SEO,61,No,2
AFB8KYGLR6,O8560055,SEO,175,No,1
9RBBBOKEEM,P1659909,Display,150,Yes,2
DSVBZ8KZY7,P6609189,Display,160,No,3
A4QDITKC1S,O6846543,Referral,147,Yes,1
Y2YYA1YXY7,P9884707,Paid Search,88,No,1
X89U9UDRE0,P7499700,Display,136,Yes,1
G0GHVVKRK1,O8031724,SEO,120,Yes,2
EW4BEA4BPP,P8560200,Display,163,No,2
JS1DYG240I,P5570844,Display,94,No,2
6UOFS4M13I,O7720981,SEO,73,No,3
33MA4MYP47,O8032504,Direct,64,No,1
J0FO8YP481,O1523496,Referral,155,Yes,3
TY23IG6ZAH,O6462353,SEO,65,No,3
5QVPO5D1T7,O3046593,Direct,73,No,1
5N4FC5TSW7,O1717351,Direct,89,No,2
J9CZVI527W,O3442777,Referral,107,No,2
01QQEUW67C,O2237939,Direct,584,No,6
ORFK261AN8,O8546865,SEO,130,No,1
BPKVBS06T1,P7519889,Paid Search,99,No,1
516MLZLDLJ,O6213691,SEO,155,Yes,2
PI8MFBBAKR,P5486929,Display,120,No,2
K9B3H60JAP,P4324964,Paid Search,140,Yes,2
81GE1L7MOJ,O4167535,Referral,86,No,1
1QYF86J8FG,P2279524,Paid Search,154,No,3
QQHDHJJDTZ,P4536907,Paid Search,520,No,5
SVZ2BZJOZR,P2136616,Display,127,Yes,1
NUPS7FYY8X,O7837289,SEO,89,No,3
JSHVH4KEF2,O2651657,Referral,88,No,2
ELLVXNCPI9,O6788997,SEO,139,No,1
N6HJWO2ZVL,O1255203,SEO,142,No,3
LFDA876KJZ,O2873828,Direct,153,Yes,3
XKA9RBV8ZW,P6435619,Paid Search,176,No,2
GZT7J8H0QC,O9503628,SEO,173,No,1
WI54TSW54C,P7360660,Paid Search,89,Yes,1
KXQ2XKD07N,O7906304,SEO,76,No,1
3EI0IOHYAQ,O5522973,Direct,95,No,1
SQ56CHKITG,P3923395,Paid Search,72,Yes,3
HFJV38II78,P4702400,Display,155,No,3
Q00D0CSXQ0,P8508985,Display,91,No,3
UBX9OHIE0E,P7553993,Display,86,Yes,2
4OH1LMDDTN,O5176834,SEO,88,No,2
T8AKC3Z9IO,O1290287,Referral,78,No,3
WDBEEX6DGZ,P5098290,Paid Search,399,No,4
WI0NMS3ABQ,P2144266,Paid Search,92,No,3
C706WMEA7X,P5587955,Display,63,No,3
37DURX0295,P4111324,Paid Search,148,No,2
GF79BTTBK7,O2821736,SEO,70,No,3
FA065ZGQPB,O9900621,Referral,85,No,2
RGKEGHXEFR,P8427251,Display,62,No,3
M8N1AR6H24,P6439318,Paid Search,152,No,1
4E61K6G68S,P9308842,Paid Search,111,No,1
2YDJ8NU7NM,O2236576,Direct,158,Yes,3
P96ZJCLK87,P2756061,Paid Search,166,Yes,3
ILZFNSTP4Z,P2986155,Display,62,Yes,3
AN2GHXSPGF,O7546901,SEO,160,No,1
5BDL84MZ4D,O6335602,SEO,64,No,1
E5GIZWV18T,O6749908,Direct,65,No,3
5GRB4BXA7Z,O1688651,SEO,75,No,1
WWFYVJ1L99,P2568600,Display,103,No,1
JZKNNRYD0M,O6543763,Referral,140,Yes,2
FG7ZOJZ115,P8448400,Paid Search,76,No,1
5HKCVAXMGB,P2740355,Display,125,No,2
N3L02L6L1L,P1759824,Display,116,No,3
ZWJ7JGK07P,P1092260,Display,99,No,3
5OV35F22U0,P1203827,Display,92,No,2
KQ9X9G3FRG,O9483528,Referral,176,No,3
D1AYB5HV7Y,P8760218,Paid Search,72,No,3
1SPF9J3RIL,O5340686,Direct,64,No,1
KHRHOAP6U8,O7964237,Referral,74,No,1
KITFCOCA0P,P7191465,Display,135,No,1
0GS9RFAH3N,O2961680,Direct,93,No,2
JFPJ5IXZRV,O8236308,Direct,126,Yes,2
X2B6GIQKUV,O3617637,Referral,63,No,3
QGEUGQC61S,O8139874,Direct,149,No,3
M1025WLGFR,P9964548,Paid Search,176,Yes,2
KD96WPR35X,O4559147,SEO,175,Yes,3
77VYHL34C3,O2484820,Direct,150,No,1
EBWFTWCPMR,O4692673,SEO,165,No,3
E19IX8RKAJ,O7387476,Referral,164,No,2
MG8AVTGIPX,P5319440,Paid Search,101,No,3
CJYSKCDNUZ,P6671176,Display,169,No,3
XTU4I6KYWS,P3763204,Display,97,No,3
71UPTFVF3J,P7482432,Paid Search,94,Yes,3
3VBMV594H9,O7110305,Referral,121,No,2
WU7MIVQ0SB,O9655308,Referral,138,Yes,3
JCGVJ2SB6G,O6333583,Direct,117,No,1
PB3MVDSZO2,P9499429,Paid Search,102,No,1
IY73XYFTAO,O9314158,SEO,119,No,2
JGZN8160RT,O4092637,Direct,129,No,1
EZPFOG50TY,O6443789,Direct,131,No,3
C4LZE55CD3,P4527931,Paid Search,86,No,3
65B3VGYX6C,O8898110,Direct,137,No,1
VWHN2OYWK1,O2543634,Direct,70,Yes,3
M697JPLAH4,O9527586,SEO,91,No,3
PVDFRZNIDV,P1945367,Paid Search,137,Yes,2
KV4XZH4FMK,O7127069,SEO,144,Yes,2
W4H8KKKEQP,O8013689,Referral,100,No,1
6GMIJ6A4BE,O7242392,Referral,335,No,6
WY1RL4JPNX,O3439636,Referral,178,Yes,1
8ZW36M550I,O7518243,SEO,358,No,6
CHV3FCU5NA,O6515319,Direct,171,Yes,3
QD7KZU78R6,O4638418,SEO,86,No,1
BS0XJF8GIC,O2261650,Direct,172,No,3
O2V9NCMRG3,O4803756,SEO,65,No,2
RNB6MJLJUF,P2919335,Display,110,No,2
JJ7WIIDMIG,O5679388,Direct,433,No,5
WSTWCKOE8D,P2476084,Display,420,No,6
XR5UX52IZR,P5579181,Paid Search,129,No,1
09T03ZI3A8,O2211002,Direct,135,No,1
PU7CHC6LCH,P9384373,Display,69,No,1
G3KS002LVS,O9471611,SEO,69,No,1
IUG4LLB4YY,P6412259,Paid Search,98,Yes,1
SFFENK6SFW,P4277535,Display,72,No,2
12XD3A7LXT,O9655774,Direct,119,No,2
BVHR7UWM6D,O4277004,SEO,128,No,2
XZNPYBW99B,P3883880,Paid Search,61,Yes,3
M7V7XPBI5T,O1869095,Direct,159,No,2
CFA5E6CQQL,P5025835,Display,356,No,5
CJS5UYWKJA,O3681724,Direct,81,No,1
GCL63BZ59X,O3045471,Referral,129,Yes,1
IUT4LSNEQW,P2320818,Display,176,No,1
90P2FV4F1E,P7489466,Paid Search,115,No,1
OE9PEGWKUS,O5996488,Referral,122,No,1
NAF2YAIZ3Q,P8983940,Paid Search,99,No,1
88X29NFBVW,P1186544,Paid Search,105,No,1
03F6OO49SL,O8213459,SEO,134,No,2
HMRXQQRNAN,P5455765,Display,389,No,5
G4YQ9VGM6A,O9778371,Direct,158,No,2
XB9NDXS199,P7452029,Paid Search,93,No,3
BMITHZ7EZH,P5492931,Display,158,Yes,3
