UserID,ExposureID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
UY8qD,P7611827,3P Audience,30,Female,75850,Windows,Laptop,Microsoft Edge,"Tampa, Florida"
UfcNC,P8274446,3P Audience,26,Female,73991,iOS,Tablet,Safari,"Miami, Florida"
URJyj,P9049985,1P Audience,40,Male,98000,macOS,Desktop,Microsoft Edge,"Jacksonville, Florida"
Unrzo,O7310760,Custom Audience,42,Female,103250,Linux,Laptop,Mozilla Firefox,"Tampa, Florida"
UD4o2,P1833944,Custom Audience,50,Female,151597,iOS,Smartphone,Safari,"Jacksonville, Florida"
UFusg,P5979217,Custom Audience,23,Male,55641,Android,Tablet,Microsoft Edge,"Miami, Florida"
UvNo1,P2040202,3P Audience,50,Male,196684,Linux,Laptop,Mozilla Firefox,"Jacksonville, Florida"
Uphlf,O7876496,1P Audience,34,Male,61517,macOS,Desktop,Microsoft Edge,"Wilmington, Delaware"
UIqLS,O5668059,Custom Audience,37,Male,81945,iOS,Smartphone,Safari,"Wilmington, Delaware"
UQVWk,P2621276,3P Audience,44,Female,95900,Android,Smartphone,Microsoft Edge,"Wilmington, Delaware"
UgPdD,O5446954,Custom Audience,24,Female,57983,Windows,Desktop,Microsoft Edge,"Dover, Delaware"
UEBsi,P4513550,Custom Audience,32,Female,67467,macOS,Desktop,Microsoft Edge,"Newark, Delaware"
UHwpH,O7530832,3P Audience,44,Female,116515,macOS,Desktop,Microsoft Edge,"Newark, Delaware"
UEcdh,O2555837,3P Audience,45,Male,118820,iOS,Tablet,Safari,"Newark, Delaware"
Um7Um,P3937951,Custom Audience,22,Male,42035,Windows,Desktop,Microsoft Edge,"Wilmington, Delaware"
UjUhv,O6310424,1P Audience,24,Female,45303,Linux,Laptop,Mozilla Firefox,"Wilmington, Delaware"
UtVlw,O3262284,Custom Audience,42,Female,83278,iOS,Smartphone,Safari,"Dover, Delaware"
Ua0cf,O8895670,1P Audience,25,Female,41122,macOS,Desktop,Microsoft Edge,"Dover, Delaware"
UE5Xi,P5386327,Custom Audience,46,Male,182632,Android,Tablet,Microsoft Edge,"Dover, Delaware"
UK06S,P2127597,1P Audience,48,Male,145403,iOS,Tablet,Safari,"Newark, Delaware"
U6nRo,P6535026,1P Audience,17,Male,48040,iOS,Tablet,Safari,"Newark, Delaware"
UJVXs,P4037096,Custom Audience,16,Male,44963,iOS,Smartphone,Safari,"Dover, Delaware"
UGrLv,O7805535,3P Audience,38,Female,80278,Windows,Desktop,Microsoft Edge,"Dover, Delaware"
UidXi,P4051138,1P Audience,31,Male,78706,macOS,Desktop,Microsoft Edge,"Newark, Delaware"
UH7Ve,O9747505,3P Audience,52,Female,168238,Android,Tablet,Microsoft Edge,"Dover, Delaware"
UwFnN,O4588408,Custom Audience,38,Male,111019,Android,Tablet,Microsoft Edge,"Newark, Delaware"
U5ljY,P6295004,3P Audience,34,Female,64970,Windows,Laptop,Microsoft Edge,"Wilmington, Delaware"
UalOB,O7995741,1P Audience,46,Female,175868,iOS,Tablet,Safari,"Wilmington, Delaware"
UAa1P,O8864854,3P Audience,18,Male,44182,iOS,Tablet,Safari,"Newark, Delaware"
UGrLv,P8396821,Custom Audience,38,Female,80278,Android,Smartphone,Microsoft Edge,"Newark, Delaware"
UldYj,O3015560,1P Audience,36,Female,87833,iOS,Smartphone,Safari,"Wilmington, Delaware"
USwEV,P2031875,Custom Audience,48,Male,179075,Windows,Laptop,Microsoft Edge,"Newark, Delaware"
U4zHy,P4642775,1P Audience,53,Female,185794,iOS,Tablet,Safari,"Newark, Delaware"
UahFa,O9912103,1P Audience,42,Male,97916,macOS,Laptop,Microsoft Edge,"Wilmington, Delaware"
UQidj,P9408446,1P Audience,50,Male,184786,Android,Smartphone,Microsoft Edge,"Wilmington, Delaware"
Uadda,P9416281,Custom Audience,44,Male,110387,macOS,Laptop,Microsoft Edge,"Wilmington, Delaware"
UBbDu,P1349960,3P Audience,38,Female,117043,macOS,Desktop,Microsoft Edge,"Dover, Delaware"
UgAwk,P5009654,1P Audience,30,Male,61584,Windows,Desktop,Microsoft Edge,"Wilmington, Delaware"
UdhRW,P2822467,Custom Audience,41,Female,98511,iOS,Smartphone,Safari,"Dover, Delaware"
Uzxa3,O7625082,3P Audience,41,Female,107828,Android,Smartphone,Microsoft Edge,"Newark, Delaware"
UFsWY,O8103007,3P Audience,45,Female,99929,macOS,Desktop,Microsoft Edge,"Dover, Delaware"
U7KND,O9264048,1P Audience,44,Female,95374,iOS,Tablet,Safari,"Wilmington, Delaware"
UxEFv,O7053385,1P Audience,28,Male,68365,iOS,Tablet,Safari,"Wilmington, Delaware"
UGSmF,O1776229,Custom Audience,21,Male,40466,Windows,Laptop,Microsoft Edge,"Wilmington, Delaware"
UmS9b,P3306583,3P Audience,17,Male,47197,Android,Smartphone,Microsoft Edge,"Dover, Delaware"
UPX2W,O4278161,Custom Audience,22,Female,55258,macOS,Desktop,Microsoft Edge,"Newark, Delaware"
UldYj,P2959631,1P Audience,36,Female,87833,Android,Smartphone,Microsoft Edge,"Dover, Delaware"
UQKpm,P7095729,Custom Audience,40,Female,113820,Windows,Desktop,Microsoft Edge,"Wilmington, Delaware"
UIkGY,P8063228,1P Audience,24,Male,55141,Android,Smartphone,Microsoft Edge,"Newark, Delaware"
UuBp6,P9422217,1P Audience,21,Male,58898,iOS,Tablet,Safari,"Newark, Delaware"
UoRBB,O6290220,Custom Audience,22,Female,49502,Linux,Laptop,Mozilla Firefox,"Newark, Delaware"
U2vEg,O2628423,3P Audience,39,Male,100292,Windows,Desktop,Microsoft Edge,"Dover, Delaware"
UjfHy,O2318991,1P Audience,38,Male,109803,Android,Tablet,Microsoft Edge,"Dover, Delaware"
Uj26t,P3246931,3P Audience,30,Female,62059,Android,Smartphone,Microsoft Edge,"Wilmington, Delaware"
UK06S,O1015204,1P Audience,48,Male,145403,Windows,Desktop,Microsoft Edge,"Dover, Delaware"
UNUic,P9255333,1P Audience,52,Female,152360,Android,Smartphone,Microsoft Edge,"Newark, Delaware"
U0Cg4,O6235952,3P Audience,17,Female,47569,iOS,Tablet,Safari,"Newark, Delaware"
UGzDx,O6036392,1P Audience,40,Female,102576,Android,Tablet,Microsoft Edge,"Newark, Delaware"
UaYZh,O6464176,3P Audience,23,Female,59360,iOS,Tablet,Safari,"Newark, Delaware"
UCR5u,O3467161,3P Audience,31,Male,61176,macOS,Laptop,Microsoft Edge,"Dover, Delaware"
Us4SU,O7670044,1P Audience,28,Male,79441,Windows,Desktop,Microsoft Edge,"Wilmington, Delaware"
UgAwk,P1536122,Custom Audience,30,Male,61584,macOS,Desktop,Microsoft Edge,"Newark, Delaware"
UCR5u,O3340812,1P Audience,31,Male,61176,iOS,Tablet,Safari,"Wilmington, Delaware"
UjUhv,P6155003,3P Audience,24,Female,45303,Android,Smartphone,Microsoft Edge,"Dover, Delaware"
UGSmF,O2526209,3P Audience,21,Male,40466,Android,Tablet,Microsoft Edge,"Wilmington, Delaware"
U2vEg,O2819692,3P Audience,39,Male,100292,iOS,Smartphone,Safari,"Dover, Delaware"
UJI5N,P7049415,1P Audience,35,Male,74721,Linux,Laptop,Mozilla Firefox,"Newark, Delaware"
UwFnN,P5329947,Custom Audience,38,Male,111019,Android,Smartphone,Microsoft Edge,"Wilmington, Delaware"
Uto8T,P8253272,1P Audience,17,Male,46572,iOS,Tablet,Safari,"Newark, Delaware"
Uyx36,O8775804,3P Audience,38,Male,89377,macOS,Laptop,Microsoft Edge,"Wilmington, Delaware"
UBbDu,P6988454,1P Audience,38,Female,117043,Android,Tablet,Microsoft Edge,"Dover, Delaware"
UoxaA,P6272666,3P Audience,41,Female,106203,iOS,Tablet,Safari,"Dover, Delaware"
UDfwz,P9966518,3P Audience,27,Female,67828,macOS,Desktop,Microsoft Edge,"Wilmington, Delaware"
UKCJA,P2015437,Custom Audience,19,Male,41580,iOS,Smartphone,Safari,"Dover, Delaware"
UahFa,P5101261,Custom Audience,42,Male,97916,Windows,Desktop,Microsoft Edge,"Newark, Delaware"
Ugr7u,O9116908,Custom Audience,48,Male,138350,macOS,Laptop,Microsoft Edge,"Dover, Delaware"
URioX,P3870903,Custom Audience,39,Female,107092,iOS,Smartphone,Safari,"Newark, Delaware"
Um7p0,P7792026,Custom Audience,17,Female,40810,macOS,Desktop,Microsoft Edge,"Dover, Delaware"
UT4hL,P5316784,1P Audience,26,Female,62063,Android,Tablet,Microsoft Edge,"Dover, Delaware"
UtSa9,O1775828,1P Audience,51,Male,148409,Android,Tablet,Microsoft Edge,"Dover, Delaware"
U7byU,P3322837,1P Audience,42,Male,109675,iOS,Smartphone,Safari,"Wilmington, Delaware"
Uman0,O8658829,1P Audience,51,Female,182793,macOS,Desktop,Microsoft Edge,"Wilmington, Delaware"
UKCit,P1610765,3P Audience,22,Male,45813,macOS,Desktop,Microsoft Edge,"Newark, Delaware"
UQjii,O1678645,1P Audience,17,Female,48482,macOS,Desktop,Microsoft Edge,"Newark, Delaware"
UIqLS,O2576044,Custom Audience,37,Male,81945,Windows,Laptop,Microsoft Edge,"Wilmington, Delaware"
UxBhR,O2473162,3P Audience,19,Male,50941,Windows,Laptop,Microsoft Edge,"Dover, Delaware"
UjSl5,P1035583,3P Audience,54,Male,174343,Android,Smartphone,Microsoft Edge,"Dover, Delaware"
U5ljY,O1098288,1P Audience,34,Female,64970,Android,Tablet,Microsoft Edge,"Newark, Delaware"
UiFrE,O6216913,Custom Audience,50,Male,183901,Windows,Desktop,Microsoft Edge,"Newark, Delaware"
Ubfe6,P1027174,3P Audience,16,Female,44808,Android,Smartphone,Microsoft Edge,"Dover, Delaware"
Um7Um,P8547367,Custom Audience,22,Male,42035,Linux,Laptop,Mozilla Firefox,"Newark, Delaware"
UJAyv,O1806402,1P Audience,49,Female,152668,iOS,Smartphone,Safari,"Wilmington, Delaware"
UQyXi,O3765967,3P Audience,51,Male,139381,macOS,Desktop,Microsoft Edge,"Dover, Delaware"
Ur2Fd,P9490875,1P Audience,35,Male,76506,Windows,Laptop,Microsoft Edge,"Dover, Delaware"
UIqLS,O3514682,1P Audience,37,Male,81945,Android,Smartphone,Microsoft Edge,"Newark, Delaware"
UahFa,P1026429,3P Audience,42,Male,97916,Windows,Laptop,Microsoft Edge,"Dover, Delaware"
Uxr13,O8805498,3P Audience,52,Male,145437,macOS,Laptop,Microsoft Edge,"Newark, Delaware"
U2mnp,P5190423,Custom Audience,46,Male,179843,iOS,Smartphone,Safari,"Wilmington, Delaware"
Um7p0,O1313638,Custom Audience,17,Female,40810,Windows,Laptop,Microsoft Edge,"Newark, Delaware"
UalOB,P7864040,3P Audience,46,Female,175868,Windows,Laptop,Microsoft Edge,"Newark, Delaware"
U61fv,O9809599,1P Audience,51,Female,160777,Linux,Laptop,Mozilla Firefox,"Newark, Delaware"
UcFCb,P9396727,Custom Audience,50,Female,138843,Windows,Desktop,Microsoft Edge,"Wilmington, Delaware"
Ubo6e,P7799747,1P Audience,45,Male,109570,macOS,Laptop,Microsoft Edge,"Dover, Delaware"
UPuU0,P7064197,1P Audience,33,Female,69066,Windows,Desktop,Microsoft Edge,"Newark, Delaware"
UaPch,O6074957,3P Audience,37,Female,104174,iOS,Tablet,Safari,"Wilmington, Delaware"
UrGSH,P2525839,Custom Audience,20,Male,48078,macOS,Laptop,Microsoft Edge,"Wilmington, Delaware"
UHrmb,O3733092,1P Audience,31,Female,60478,Windows,Desktop,Microsoft Edge,"Dover, Delaware"
U9jrj,O8568627,1P Audience,18,Female,58272,Android,Smartphone,Microsoft Edge,"New Haven, Connecticut"
Ube7A,O3761434,1P Audience,55,Female,184534,Android,Smartphone,Microsoft Edge,"Bridgeport, Connecticut"
UfZ7e,P1592043,3P Audience,33,Female,78800,macOS,Desktop,Microsoft Edge,"New Haven, Connecticut"
U9bxr,P9938952,3P Audience,44,Female,113262,Android,Tablet,Microsoft Edge,"Stamford, Connecticut"
U2vEg,O6203793,3P Audience,39,Male,100292,Windows,Laptop,Microsoft Edge,"New Haven, Connecticut"
Ubo6e,O8535477,Custom Audience,45,Male,109570,iOS,Tablet,Safari,"New Haven, Connecticut"
U2y40,O1870653,1P Audience,43,Female,102688,Linux,Laptop,Mozilla Firefox,"New Haven, Connecticut"
UwfQN,O9595925,Custom Audience,38,Male,96833,Windows,Desktop,Microsoft Edge,"Stamford, Connecticut"
U6fx1,P3451086,Custom Audience,32,Female,61586,iOS,Tablet,Safari,"Bridgeport, Connecticut"
Ui4gw,O7581699,Custom Audience,53,Female,147354,Android,Smartphone,Microsoft Edge,"Bridgeport, Connecticut"
UQ884,P4176568,3P Audience,38,Male,106024,iOS,Tablet,Safari,"New Haven, Connecticut"
UOTAt,O4817706,1P Audience,45,Female,115071,Android,Smartphone,Microsoft Edge,"Stamford, Connecticut"
Uadda,O2242970,3P Audience,44,Male,110387,macOS,Laptop,Microsoft Edge,"Bridgeport, Connecticut"
UtVlw,P9735988,Custom Audience,42,Female,83278,Android,Tablet,Microsoft Edge,"Stamford, Connecticut"
Uman0,P5277455,1P Audience,51,Female,182793,Windows,Desktop,Microsoft Edge,"New Haven, Connecticut"
U5ffd,P3964206,Custom Audience,32,Male,78629,iOS,Smartphone,Safari,"Stamford, Connecticut"
UmS9b,O4490476,1P Audience,17,Male,47197,Windows,Laptop,Microsoft Edge,"Stamford, Connecticut"
Uphlf,O8488901,1P Audience,34,Male,61517,iOS,Tablet,Safari,"Stamford, Connecticut"
UK5y3,P7855323,Custom Audience,48,Female,175995,iOS,Smartphone,Safari,"Stamford, Connecticut"
UoRBB,P5271501,Custom Audience,22,Female,49502,macOS,Laptop,Microsoft Edge,"Bridgeport, Connecticut"
UDQ4X,O5612054,Custom Audience,55,Male,152200,iOS,Tablet,Safari,"Stamford, Connecticut"
UFusg,P9366560,1P Audience,23,Male,55641,macOS,Desktop,Microsoft Edge,"Stamford, Connecticut"
UmEa7,P9056753,3P Audience,50,Female,135693,Windows,Desktop,Microsoft Edge,"Stamford, Connecticut"
UfIvb,P6419314,1P Audience,23,Male,59615,Windows,Desktop,Microsoft Edge,"Stamford, Connecticut"
UvIah,O4303206,3P Audience,42,Female,96517,Android,Tablet,Microsoft Edge,"New Haven, Connecticut"
U7qYE,P3417576,Custom Audience,49,Female,191723,iOS,Tablet,Safari,"Bridgeport, Connecticut"
U7KND,O9867103,3P Audience,44,Female,95374,macOS,Desktop,Microsoft Edge,"Bridgeport, Connecticut"
UjSl5,P5364698,Custom Audience,54,Male,174343,iOS,Smartphone,Safari,"Bridgeport, Connecticut"
U69pJ,P6363390,3P Audience,44,Female,85322,Android,Smartphone,Microsoft Edge,"New Haven, Connecticut"
U2mnp,P1453299,Custom Audience,46,Male,179843,Linux,Laptop,Mozilla Firefox,"New Haven, Connecticut"
UHq4r,O2675948,3P Audience,26,Female,70443,iOS,Tablet,Safari,"New Haven, Connecticut"
UldYj,P9945797,3P Audience,36,Female,87833,macOS,Laptop,Microsoft Edge,"Stamford, Connecticut"
UJ8ER,O9566469,Custom Audience,32,Female,63967,iOS,Tablet,Safari,"Stamford, Connecticut"
UiZLG,P7429664,1P Audience,40,Female,101461,Windows,Desktop,Microsoft Edge,"New Haven, Connecticut"
UuyV6,O4360304,3P Audience,39,Female,103064,Linux,Laptop,Mozilla Firefox,"Stamford, Connecticut"
UYniv,P3273810,1P Audience,51,Female,133456,Android,Smartphone,Microsoft Edge,"Bridgeport, Connecticut"
UwFnN,O6498885,1P Audience,38,Male,111019,Windows,Laptop,Microsoft Edge,"New Haven, Connecticut"
UG7Mc,O4485262,Custom Audience,33,Female,70355,macOS,Desktop,Microsoft Edge,"Stamford, Connecticut"
Uc7jv,P2126081,3P Audience,52,Male,197585,Android,Tablet,Microsoft Edge,"New Haven, Connecticut"
UoxaA,P4435312,Custom Audience,41,Female,106203,Windows,Laptop,Microsoft Edge,"Bridgeport, Connecticut"
UCugS,P7400922,Custom Audience,29,Female,73273,macOS,Desktop,Microsoft Edge,"Stamford, Connecticut"
UDQ4X,P3901544,1P Audience,55,Male,152200,macOS,Desktop,Microsoft Edge,"New Haven, Connecticut"
U9JJT,O9598433,Custom Audience,47,Male,132644,Windows,Desktop,Microsoft Edge,"Bridgeport, Connecticut"
UQrVj,P8826431,Custom Audience,28,Male,74286,Android,Tablet,Microsoft Edge,"Bridgeport, Connecticut"
Uzxa3,P7432456,3P Audience,41,Female,107828,macOS,Desktop,Microsoft Edge,"Bridgeport, Connecticut"
UuezP,P6748341,1P Audience,25,Male,49837,Windows,Desktop,Microsoft Edge,"New Haven, Connecticut"
U3ffs,P2500743,Custom Audience,17,Female,48648,Windows,Laptop,Microsoft Edge,"Bridgeport, Connecticut"
U69pJ,P7031551,1P Audience,44,Female,85322,Windows,Desktop,Microsoft Edge,"Bridgeport, Connecticut"
UaF79,P3949342,1P Audience,18,Male,49361,Windows,Desktop,Microsoft Edge,"New Haven, Connecticut"
Uvwjc,P7463348,1P Audience,25,Female,40265,Android,Tablet,Microsoft Edge,"Bridgeport, Connecticut"
UlzEY,O5924373,1P Audience,47,Male,143537,macOS,Desktop,Microsoft Edge,"Stamford, Connecticut"
U8bZM,O4237089,3P Audience,23,Female,55073,iOS,Smartphone,Safari,"Stamford, Connecticut"
UU8Qh,O8424624,1P Audience,18,Female,50101,iOS,Smartphone,Safari,"Bridgeport, Connecticut"
Uman0,O7848116,1P Audience,51,Female,182793,iOS,Smartphone,Safari,"Bridgeport, Connecticut"
U45Rr,O6261474,3P Audience,34,Female,60455,Windows,Laptop,Microsoft Edge,"Stamford, Connecticut"
U9Ag7,O3202202,3P Audience,26,Male,63133,Android,Smartphone,Microsoft Edge,"Bridgeport, Connecticut"
UoSXT,P1950413,3P Audience,19,Female,53196,iOS,Tablet,Safari,"New Haven, Connecticut"
UgpBw,P2783548,3P Audience,47,Female,145971,macOS,Laptop,Microsoft Edge,"Bridgeport, Connecticut"
Ue1mo,P1786000,1P Audience,51,Male,128867,iOS,Smartphone,Safari,"New Haven, Connecticut"
UMAO1,O9232919,Custom Audience,45,Male,102884,macOS,Desktop,Microsoft Edge,"Bridgeport, Connecticut"
UZ4PJ,O6699110,3P Audience,51,Female,142606,iOS,Tablet,Safari,"Stamford, Connecticut"
UqFSq,P6291452,3P Audience,53,Male,145767,Android,Smartphone,Microsoft Edge,"Bridgeport, Connecticut"
UBROm,O5384158,1P Audience,43,Female,85682,iOS,Smartphone,Safari,"Stamford, Connecticut"
UeuHS,P9611680,Custom Audience,25,Female,56478,Android,Smartphone,Microsoft Edge,"New Haven, Connecticut"
U3ffs,P6171192,Custom Audience,17,Female,48648,Windows,Desktop,Microsoft Edge,"Stamford, Connecticut"
U5ffd,O2794984,Custom Audience,32,Male,78629,Windows,Desktop,Microsoft Edge,"New Haven, Connecticut"
U6gbk,P8312133,Custom Audience,16,Male,58586,iOS,Tablet,Safari,"New Haven, Connecticut"
UZ4PJ,P7043661,Custom Audience,51,Female,142606,Windows,Desktop,Microsoft Edge,"New Haven, Connecticut"
UThyd,P8940849,Custom Audience,51,Male,199831,iOS,Smartphone,Safari,"Stamford, Connecticut"
UTzXe,O6159971,1P Audience,22,Female,51437,iOS,Smartphone,Safari,"Stamford, Connecticut"
UCR5u,P4146099,3P Audience,31,Male,61176,macOS,Desktop,Microsoft Edge,"Bridgeport, Connecticut"
UFPs0,P2127446,Custom Audience,49,Female,137763,Linux,Laptop,Mozilla Firefox,"Stamford, Connecticut"
UONh6,P6692570,Custom Audience,21,Male,56180,Windows,Desktop,Microsoft Edge,"Stamford, Connecticut"
UIkGY,O9394339,1P Audience,24,Male,55141,Windows,Laptop,Microsoft Edge,"Bridgeport, Connecticut"
UIkGY,O3243894,3P Audience,24,Male,55141,Android,Tablet,Microsoft Edge,"Stamford, Connecticut"
U61fv,P7434338,3P Audience,51,Female,160777,Android,Tablet,Microsoft Edge,"New Haven, Connecticut"
UbTIA,P9502433,Custom Audience,29,Female,62114,Linux,Laptop,Mozilla Firefox,"Bridgeport, Connecticut"
UEcdh,O8650046,3P Audience,45,Male,118820,Android,Smartphone,Microsoft Edge,"Bridgeport, Connecticut"
U7byU,P8684080,1P Audience,42,Male,109675,iOS,Tablet,Safari,"Stamford, Connecticut"
URioX,P2149960,Custom Audience,39,Female,107092,Android,Tablet,Microsoft Edge,"New Haven, Connecticut"
U0TSI,O1365297,Custom Audience,48,Female,167625,Windows,Desktop,Microsoft Edge,"Bridgeport, Connecticut"
UbxLE,O5575972,Custom Audience,45,Male,111400,Windows,Desktop,Microsoft Edge,"Bridgeport, Connecticut"
UfIvb,P4123508,1P Audience,23,Male,59615,Linux,Laptop,Mozilla Firefox,"New Haven, Connecticut"
Ubo6e,O4441103,3P Audience,45,Male,109570,macOS,Desktop,Microsoft Edge,"Bridgeport, Connecticut"
U4tpM,P3507841,Custom Audience,41,Male,99807,Windows,Desktop,Microsoft Edge,"Stamford, Connecticut"
U4QXW,P8807300,1P Audience,28,Female,79034,Linux,Laptop,Mozilla Firefox,"Bridgeport, Connecticut"
Uc7jv,P9065522,1P Audience,52,Male,197585,Windows,Desktop,Microsoft Edge,"New Haven, Connecticut"
UvNo1,P7953818,1P Audience,50,Male,196684,Windows,Desktop,Microsoft Edge,"Stamford, Connecticut"
UhkYP,P5488631,1P Audience,35,Male,71703,Android,Tablet,Microsoft Edge,"Bridgeport, Connecticut"
Uadda,P6561692,1P Audience,44,Male,110387,Linux,Laptop,Mozilla Firefox,"Bridgeport, Connecticut"
U4zHy,O4355764,Custom Audience,53,Female,185794,Windows,Desktop,Microsoft Edge,"Stamford, Connecticut"
UIqLS,O9748263,Custom Audience,37,Male,81945,Windows,Desktop,Microsoft Edge,"Stamford, Connecticut"
U6nRo,P1082757,1P Audience,17,Male,48040,Android,Smartphone,Microsoft Edge,"New Haven, Connecticut"
UVV2c,P4267247,3P Audience,19,Female,57298,macOS,Laptop,Microsoft Edge,"Bridgeport, Connecticut"
UONh6,P4774251,1P Audience,21,Male,56180,Android,Tablet,Microsoft Edge,"Bridgeport, Connecticut"
UoJoW,O1145136,3P Audience,38,Female,106631,macOS,Desktop,Microsoft Edge,"New Haven, Connecticut"
UFPs0,O4266360,Custom Audience,49,Female,137763,Linux,Laptop,Mozilla Firefox,"Bridgeport, Connecticut"
U3Wpl,P4359388,3P Audience,39,Female,101945,iOS,Smartphone,Safari,"Stamford, Connecticut"
UHq4r,O3620965,Custom Audience,26,Female,70443,iOS,Tablet,Safari,"Bridgeport, Connecticut"
UcUEw,O3340031,1P Audience,45,Male,91552,Windows,Laptop,Microsoft Edge,"New Haven, Connecticut"
UkxZn,O6171261,3P Audience,33,Male,77836,Windows,Desktop,Microsoft Edge,"Colorado Springs, Colorado"
UrGRL,O7435671,3P Audience,44,Male,88620,iOS,Tablet,Safari,"Aurora, Colorado"
UEBsi,O8704233,1P Audience,32,Female,67467,Windows,Desktop,Microsoft Edge,"Colorado Springs, Colorado"
UUewd,O1813955,Custom Audience,17,Male,47452,Windows,Laptop,Microsoft Edge,"Denver, Colorado"
UaF79,O1192713,1P Audience,18,Male,49361,iOS,Smartphone,Safari,"Aurora, Colorado"
UThyd,O1231922,3P Audience,51,Male,199831,iOS,Tablet,Safari,"Denver, Colorado"
UY8qD,P2682106,3P Audience,30,Female,75850,iOS,Smartphone,Safari,"Aurora, Colorado"
Ube7A,O4534568,Custom Audience,55,Female,184534,iOS,Smartphone,Safari,"Denver, Colorado"
UaJEU,O6052367,1P Audience,42,Female,109696,iOS,Tablet,Safari,"Aurora, Colorado"
UQ884,O4291465,Custom Audience,38,Male,106024,Android,Tablet,Microsoft Edge,"Colorado Springs, Colorado"
UE5Xi,P6858634,3P Audience,46,Male,182632,Windows,Laptop,Microsoft Edge,"Colorado Springs, Colorado"
U7qLk,O3798145,Custom Audience,32,Female,63397,Windows,Laptop,Microsoft Edge,"Denver, Colorado"
UDfwz,P1336245,1P Audience,27,Female,67828,Windows,Laptop,Microsoft Edge,"Colorado Springs, Colorado"
Uto8T,O1155353,Custom Audience,17,Male,46572,Android,Smartphone,Microsoft Edge,"Denver, Colorado"
U4QXW,O7887891,3P Audience,28,Female,79034,iOS,Smartphone,Safari,"Colorado Springs, Colorado"
U3ffs,P6150221,3P Audience,17,Female,48648,Android,Smartphone,Microsoft Edge,"Aurora, Colorado"
Ue1mo,P9270426,1P Audience,51,Male,128867,iOS,Smartphone,Safari,"Aurora, Colorado"
U2vEg,P6947578,1P Audience,39,Male,100292,Windows,Laptop,Microsoft Edge,"Aurora, Colorado"
U2vEg,O7880102,1P Audience,39,Male,100292,Linux,Laptop,Mozilla Firefox,"Colorado Springs, Colorado"
UbeD2,O2286345,Custom Audience,45,Female,113960,iOS,Tablet,Safari,"Denver, Colorado"
UCII5,O9180053,1P Audience,30,Female,63769,macOS,Laptop,Microsoft Edge,"Colorado Springs, Colorado"
U69pJ,P9066193,3P Audience,44,Female,85322,macOS,Desktop,Microsoft Edge,"Colorado Springs, Colorado"
UJ819,P2823080,Custom Audience,51,Male,170201,Windows,Desktop,Microsoft Edge,"Denver, Colorado"
UH3CH,P1577287,Custom Audience,37,Female,90075,iOS,Smartphone,Safari,"Colorado Springs, Colorado"
Uvik7,P6885445,1P Audience,30,Male,68620,Android,Tablet,Microsoft Edge,"Denver, Colorado"
Uqqyq,P7116647,Custom Audience,44,Female,100187,iOS,Smartphone,Safari,"Colorado Springs, Colorado"
UHq4r,P2718643,1P Audience,26,Female,70443,Android,Smartphone,Microsoft Edge,"Colorado Springs, Colorado"
UG4UK,O1658894,1P Audience,21,Male,43705,Windows,Laptop,Microsoft Edge,"Denver, Colorado"
UQKpm,O2651401,Custom Audience,40,Female,113820,Windows,Laptop,Microsoft Edge,"Colorado Springs, Colorado"
UtUjx,P8464266,1P Audience,18,Female,51362,iOS,Smartphone,Safari,"Denver, Colorado"
UME9C,O1140509,Custom Audience,29,Male,77975,Android,Smartphone,Microsoft Edge,"Denver, Colorado"
UXsQH,P7856477,1P Audience,41,Male,99638,Linux,Laptop,Mozilla Firefox,"Denver, Colorado"
UwfQN,P8707156,3P Audience,38,Male,96833,iOS,Tablet,Safari,"Colorado Springs, Colorado"
Ube7A,P5607102,3P Audience,55,Female,184534,Windows,Desktop,Microsoft Edge,"Colorado Springs, Colorado"
UGSmF,O9258577,Custom Audience,21,Male,40466,iOS,Tablet,Safari,"Denver, Colorado"
U2mnp,O2342121,Custom Audience,46,Male,179843,Windows,Desktop,Microsoft Edge,"Colorado Springs, Colorado"
UqcfI,O9332162,1P Audience,17,Female,58361,macOS,Laptop,Microsoft Edge,"Denver, Colorado"
UEykv,O4579167,Custom Audience,50,Male,174499,Android,Tablet,Microsoft Edge,"Colorado Springs, Colorado"
UbeD2,P6043505,3P Audience,45,Female,113960,macOS,Desktop,Microsoft Edge,"Aurora, Colorado"
Um7Um,O7015200,1P Audience,22,Male,42035,Android,Tablet,Microsoft Edge,"Denver, Colorado"
UMRZO,O8951345,3P Audience,27,Male,69615,Windows,Laptop,Microsoft Edge,"Denver, Colorado"
U2y40,O4093421,3P Audience,43,Female,102688,macOS,Desktop,Microsoft Edge,"Denver, Colorado"
UMRZO,P1397425,3P Audience,27,Male,69615,Windows,Desktop,Microsoft Edge,"Denver, Colorado"
UjfHy,O7101714,3P Audience,38,Male,109803,macOS,Desktop,Microsoft Edge,"Aurora, Colorado"
UiFrE,P3368493,1P Audience,50,Male,183901,macOS,Desktop,Microsoft Edge,"Colorado Springs, Colorado"
UrGRL,P7488297,Custom Audience,44,Male,88620,iOS,Tablet,Safari,"Aurora, Colorado"
UwRZU,O3013457,Custom Audience,48,Male,174340,iOS,Smartphone,Safari,"Denver, Colorado"
UXPcv,O2782560,1P Audience,50,Female,122935,iOS,Tablet,Safari,"Colorado Springs, Colorado"
