UserID,ExposureID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
UkyH1,O9063657,3P Audience,41,Female,84417,iOS,Smartphone,Safari,"Colorado Springs, Colorado"
UHMPv,O8090496,1P Audience,48,Male,190862,Linux,Laptop,Mozilla Firefox,"Denver, Colorado"
Ubi1F,O5513038,1P Audience,29,Male,75621,Windows,Laptop,Microsoft Edge,"Aurora, Colorado"
UHMPv,P1222264,1P Audience,48,Male,190862,Windows,Laptop,Microsoft Edge,"Denver, Colorado"
UqzWt,P3842295,Custom Audience,25,Female,41152,iOS,Tablet,Safari,"Denver, Colorado"
U0jMK,P7704328,Custom Audience,23,Female,44965,Linux,Laptop,Mozilla Firefox,"Colorado Springs, Colorado"
U45gQ,P8085107,3P Audience,18,Male,51093,iOS,Smartphone,Safari,"Colorado Springs, Colorado"
UtuAY,P6582650,Custom Audience,44,Female,86152,macOS,Laptop,Microsoft Edge,"Aurora, Colorado"
UUwSK,P2854295,3P Audience,29,Male,77372,Linux,Laptop,Mozilla Firefox,"Denver, Colorado"
U4Ohf,P7198578,Custom Audience,26,Male,77725,Android,Smartphone,Microsoft Edge,"Colorado Springs, Colorado"
U58Fa,P9193488,Custom Audience,40,Male,104425,Windows,Laptop,Microsoft Edge,"Colorado Springs, Colorado"
Udaez,O6578150,Custom Audience,16,Female,53273,iOS,Tablet,Safari,"Denver, Colorado"
UBg35,O4993386,1P Audience,36,Male,81438,macOS,Desktop,Microsoft Edge,"Denver, Colorado"
U2cUh,P1790057,Custom Audience,30,Female,70526,Windows,Desktop,Microsoft Edge,"Denver, Colorado"
UFncM,P5499211,Custom Audience,43,Female,85349,iOS,Smartphone,Safari,"Los Angeles, California"
UEJZu,P5798381,1P Audience,23,Male,49485,iOS,Smartphone,Safari,"San Diego, California"
UQS5v,O3542758,Custom Audience,24,Male,42372,Android,Tablet,Microsoft Edge,"San Francisco, California"
U2rau,P1253253,Custom Audience,50,Male,153888,macOS,Laptop,Microsoft Edge,"Los Angeles, California"
U2dLR,P8992162,Custom Audience,18,Female,51813,Android,Smartphone,Microsoft Edge,"San Francisco, California"
USpvr,P4666526,3P Audience,42,Male,112890,Android,Smartphone,Microsoft Edge,"Los Angeles, California"
USuwM,O1375619,1P Audience,34,Male,66722,iOS,Smartphone,Safari,"Los Angeles, California"
U45gQ,O8397232,Custom Audience,18,Male,51093,macOS,Desktop,Microsoft Edge,"San Francisco, California"
UZ3sd,O6419612,Custom Audience,16,Male,51928,macOS,Desktop,Microsoft Edge,"San Francisco, California"
UOfq2,P9968402,1P Audience,43,Female,111034,iOS,Smartphone,Safari,"San Diego, California"
UxFzO,P3622788,Custom Audience,20,Female,43739,iOS,Tablet,Safari,"San Diego, California"
UG7C2,P8283669,1P Audience,42,Female,84763,iOS,Tablet,Safari,"San Francisco, California"
U26Yt,P2814107,1P Audience,33,Male,65046,Android,Tablet,Microsoft Edge,"San Francisco, California"
Uwd1F,P8591266,Custom Audience,26,Female,79846,Windows,Desktop,Microsoft Edge,"San Francisco, California"
UnXUb,O6724376,1P Audience,29,Male,66323,iOS,Smartphone,Safari,"Los Angeles, California"
UAIEG,O6341991,Custom Audience,50,Male,196908,macOS,Desktop,Microsoft Edge,"Los Angeles, California"
UYO6b,O9448168,Custom Audience,25,Female,50059,Windows,Desktop,Microsoft Edge,"San Diego, California"
UTgP5,P2022196,3P Audience,47,Male,133150,macOS,Laptop,Microsoft Edge,"San Diego, California"
UYing,O5614790,Custom Audience,20,Male,59094,Linux,Laptop,Mozilla Firefox,"Los Angeles, California"
UbwhQ,P6846672,3P Audience,28,Female,71161,Windows,Desktop,Microsoft Edge,"Los Angeles, California"
UngVf,P6466030,Custom Audience,46,Male,146332,Windows,Laptop,Microsoft Edge,"San Diego, California"
UbwhQ,P9885450,1P Audience,28,Female,71161,iOS,Tablet,Safari,"San Diego, California"
UYuan,P4781078,3P Audience,43,Female,101081,Linux,Laptop,Mozilla Firefox,"Los Angeles, California"
UUwSK,O9194959,3P Audience,29,Male,77372,Android,Smartphone,Microsoft Edge,"San Diego, California"
UFt3J,P6557372,1P Audience,37,Male,84787,Linux,Laptop,Mozilla Firefox,"San Francisco, California"
UBcEl,P4615927,1P Audience,25,Female,45708,macOS,Laptop,Microsoft Edge,"San Francisco, California"
UYing,O5849151,3P Audience,20,Male,59094,Windows,Laptop,Microsoft Edge,"Los Angeles, California"
U47mY,P4393640,Custom Audience,55,Male,129412,iOS,Tablet,Safari,"San Diego, California"
U4yAI,O8422246,3P Audience,33,Female,66019,macOS,Desktop,Microsoft Edge,"Los Angeles, California"
Ug6Vb,O8797171,Custom Audience,38,Female,102684,iOS,Smartphone,Safari,"San Diego, California"
UKEhV,O8921014,1P Audience,40,Female,111634,Android,Tablet,Microsoft Edge,"San Francisco, California"
U4yAI,P1386915,1P Audience,33,Female,66019,iOS,Tablet,Safari,"Los Angeles, California"
Udrwy,O7156186,1P Audience,36,Female,92999,Linux,Laptop,Mozilla Firefox,"San Francisco, California"
UY06r,P7834878,1P Audience,23,Male,49220,Android,Tablet,Microsoft Edge,"Los Angeles, California"
UmKtW,O6400878,Custom Audience,18,Female,48496,macOS,Laptop,Microsoft Edge,"Los Angeles, California"
UWwuR,O3703762,3P Audience,55,Male,173102,Android,Tablet,Microsoft Edge,"San Francisco, California"
Udgvb,O1917775,3P Audience,35,Female,75591,Android,Tablet,Microsoft Edge,"San Diego, California"
UQS5v,O7713066,1P Audience,24,Male,42372,Linux,Laptop,Mozilla Firefox,"San Diego, California"
U7i0V,P1481301,Custom Audience,37,Male,106124,Android,Tablet,Microsoft Edge,"Los Angeles, California"
U47mY,P5653495,Custom Audience,55,Male,129412,macOS,Desktop,Microsoft Edge,"San Francisco, California"
UemW2,P5319415,Custom Audience,51,Male,129198,Android,Tablet,Microsoft Edge,"San Francisco, California"
UG69F,P7291596,Custom Audience,18,Female,53653,macOS,Laptop,Microsoft Edge,"San Diego, California"
U4Ohf,P1371338,Custom Audience,26,Male,77725,iOS,Smartphone,Safari,"Los Angeles, California"
UEu3I,O6266057,1P Audience,23,Female,58603,macOS,Laptop,Microsoft Edge,"San Francisco, California"
U2e9t,P3178334,1P Audience,18,Female,45628,macOS,Desktop,Microsoft Edge,"San Francisco, California"
UAeB0,O3646112,1P Audience,51,Male,138881,Linux,Laptop,Mozilla Firefox,"San Diego, California"
UHiKJ,O8670328,Custom Audience,30,Male,64954,macOS,Desktop,Microsoft Edge,"San Francisco, California"
UqdkV,P8494220,3P Audience,28,Female,76242,iOS,Tablet,Safari,"Los Angeles, California"
Uwd1F,P3329057,Custom Audience,26,Female,79846,Android,Tablet,Microsoft Edge,"Los Angeles, California"
UuCnC,P6102951,Custom Audience,25,Female,59197,Android,Smartphone,Microsoft Edge,"Los Angeles, California"
UwybE,P8734145,Custom Audience,29,Female,69492,macOS,Desktop,Microsoft Edge,"San Diego, California"
UDvTV,P9762098,1P Audience,37,Female,86656,iOS,Smartphone,Safari,"San Francisco, California"
UssvK,P8838514,3P Audience,41,Female,93039,iOS,Smartphone,Safari,"San Francisco, California"
UxVfL,P7377331,Custom Audience,39,Male,110647,Android,Tablet,Microsoft Edge,"Los Angeles, California"
Uqt30,O1651718,Custom Audience,51,Male,142003,Windows,Laptop,Microsoft Edge,"San Diego, California"
UFt3J,O1061449,Custom Audience,37,Male,84787,macOS,Laptop,Microsoft Edge,"San Diego, California"
UxFzO,P2070271,3P Audience,20,Female,43739,Windows,Desktop,Microsoft Edge,"Los Angeles, California"
UfmkR,O1510996,3P Audience,24,Female,57115,Android,Smartphone,Microsoft Edge,"Los Angeles, California"
UEu3I,O5931787,3P Audience,23,Female,58603,macOS,Laptop,Microsoft Edge,"Los Angeles, California"
UoQaQ,O1688039,3P Audience,25,Female,57439,macOS,Desktop,Microsoft Edge,"San Francisco, California"
UF6JK,O5608437,3P Audience,41,Male,118641,macOS,Desktop,Microsoft Edge,"San Francisco, California"
UL8tI,O8315743,Custom Audience,37,Female,100750,macOS,Desktop,Microsoft Edge,"San Francisco, California"
U7AVx,P2719724,1P Audience,38,Male,100983,Windows,Desktop,Microsoft Edge,"Los Angeles, California"
UsF39,P6219660,Custom Audience,31,Female,72226,macOS,Desktop,Microsoft Edge,"San Francisco, California"
U4wny,O7428998,3P Audience,31,Male,78361,macOS,Laptop,Microsoft Edge,"San Diego, California"
UM3J2,O7171691,Custom Audience,43,Female,92710,Android,Tablet,Microsoft Edge,"Los Angeles, California"
U57fo,O9685375,1P Audience,17,Male,43145,iOS,Tablet,Safari,"San Francisco, California"
UkSGs,O5541814,1P Audience,37,Female,96599,macOS,Laptop,Microsoft Edge,"Los Angeles, California"
U57fo,O8712320,3P Audience,17,Male,43145,macOS,Desktop,Microsoft Edge,"Los Angeles, California"
UEJZu,O5160984,Custom Audience,23,Male,49485,macOS,Desktop,Microsoft Edge,"Los Angeles, California"
UckVg,O5034624,1P Audience,53,Male,163263,Linux,Laptop,Mozilla Firefox,"San Francisco, California"
UEpgl,O3272816,Custom Audience,30,Male,60488,Windows,Desktop,Microsoft Edge,"San Diego, California"
UCMu4,O2322039,3P Audience,52,Female,140610,Android,Tablet,Microsoft Edge,"San Diego, California"
UUwSK,P1458072,1P Audience,29,Male,77372,Windows,Laptop,Microsoft Edge,"San Francisco, California"
UnbFE,P6800598,3P Audience,16,Female,49401,macOS,Laptop,Microsoft Edge,"San Francisco, California"
UHMPv,O9245266,1P Audience,48,Male,190862,macOS,Desktop,Microsoft Edge,"San Francisco, California"
U7Q21,O4833427,1P Audience,36,Male,107303,Android,Tablet,Microsoft Edge,"San Francisco, California"
UKEhV,O5623629,Custom Audience,40,Female,111634,Linux,Laptop,Mozilla Firefox,"San Diego, California"
UyLO8,P4770819,Custom Audience,32,Female,66900,iOS,Smartphone,Safari,"San Francisco, California"
UUsrm,P5269497,Custom Audience,22,Female,51420,Windows,Desktop,Microsoft Edge,"San Francisco, California"
U2e9t,O2630138,3P Audience,18,Female,45628,Android,Smartphone,Microsoft Edge,"Los Angeles, California"
Ug6Vb,P5046160,3P Audience,38,Female,102684,Linux,Laptop,Mozilla Firefox,"San Francisco, California"
UnUmB,O3586822,3P Audience,25,Male,41230,macOS,Laptop,Microsoft Edge,"San Diego, California"
UuCnC,O2205721,3P Audience,25,Female,59197,iOS,Smartphone,Safari,"Los Angeles, California"
URH9Q,O3084066,3P Audience,53,Female,148095,Windows,Laptop,Microsoft Edge,"Los Angeles, California"
UryTS,P9241121,Custom Audience,34,Female,79602,Linux,Laptop,Mozilla Firefox,"Los Angeles, California"
UqGLc,P5591261,1P Audience,31,Male,71061,Android,Smartphone,Microsoft Edge,"Los Angeles, California"
UG3th,O9129267,3P Audience,41,Female,105515,iOS,Smartphone,Safari,"San Francisco, California"
UTkSh,O4984419,1P Audience,16,Male,48516,Windows,Laptop,Microsoft Edge,"San Francisco, California"
UqD1K,O2173325,3P Audience,45,Female,105575,macOS,Desktop,Microsoft Edge,"San Francisco, California"
U7qqn,P1766721,1P Audience,16,Female,49434,iOS,Tablet,Safari,"Los Angeles, California"
UmKtW,O4992626,1P Audience,18,Female,48496,Windows,Laptop,Microsoft Edge,"Los Angeles, California"
UpXFe,O2274475,Custom Audience,19,Female,46228,Windows,Desktop,Microsoft Edge,"San Diego, California"
UroL6,P2330531,1P Audience,34,Male,74668,Windows,Desktop,Microsoft Edge,"San Francisco, California"
UjZ0P,O4963502,Custom Audience,30,Female,68779,iOS,Smartphone,Safari,"Los Angeles, California"
UKHvK,O6021412,3P Audience,36,Male,80395,iOS,Smartphone,Safari,"San Diego, California"
U3j5r,P8764865,1P Audience,52,Male,160387,iOS,Tablet,Safari,"San Diego, California"
UsJuT,O2169011,Custom Audience,48,Female,139458,iOS,Tablet,Safari,"San Diego, California"
UwWPO,O5464120,Custom Audience,30,Male,73841,iOS,Tablet,Safari,"San Diego, California"
UsPOi,P8152703,3P Audience,25,Female,53018,Windows,Desktop,Microsoft Edge,"San Diego, California"
UHeJ3,O1736317,1P Audience,51,Male,165699,Windows,Laptop,Microsoft Edge,"Little Rock, Arkansas"
UDZrN,P6075491,Custom Audience,21,Female,57016,Windows,Desktop,Microsoft Edge,"Fort Smith, Arkansas"
UUsrm,O4156451,3P Audience,22,Female,51420,Android,Tablet,Microsoft Edge,"Fort Smith, Arkansas"
UI8Oc,O6910714,1P Audience,52,Female,147877,Windows,Desktop,Microsoft Edge,"Little Rock, Arkansas"
U5oNM,O8557528,1P Audience,47,Male,145209,Windows,Laptop,Microsoft Edge,"Little Rock, Arkansas"
UqD1K,P8964207,3P Audience,45,Female,105575,Linux,Laptop,Mozilla Firefox,"Fayetteville, Arkansas"
UOWzG,O4186117,Custom Audience,44,Female,116218,iOS,Smartphone,Safari,"Little Rock, Arkansas"
UemW2,P7722841,1P Audience,51,Male,129198,Windows,Laptop,Microsoft Edge,"Fayetteville, Arkansas"
UE2mz,O4114655,Custom Audience,24,Female,51123,macOS,Desktop,Microsoft Edge,"Fort Smith, Arkansas"
U2rmb,O6733472,1P Audience,22,Female,59921,macOS,Laptop,Microsoft Edge,"Little Rock, Arkansas"
UngVf,P3963823,Custom Audience,46,Male,146332,Android,Smartphone,Microsoft Edge,"Little Rock, Arkansas"
UsN5z,P8082025,Custom Audience,34,Male,67467,Android,Smartphone,Microsoft Edge,"Fayetteville, Arkansas"
UroL6,P6176865,3P Audience,34,Male,74668,Windows,Laptop,Microsoft Edge,"Fayetteville, Arkansas"
USuwM,P7776781,1P Audience,34,Male,66722,iOS,Tablet,Safari,"Fort Smith, Arkansas"
UCwff,O6311148,Custom Audience,21,Female,53265,Linux,Laptop,Mozilla Firefox,"Fayetteville, Arkansas"
UkSGs,O8013675,Custom Audience,37,Female,96599,Windows,Desktop,Microsoft Edge,"Fort Smith, Arkansas"
U0s3m,P2982561,1P Audience,29,Male,74130,Windows,Desktop,Microsoft Edge,"Fort Smith, Arkansas"
Uj7gg,O7953186,Custom Audience,24,Female,45632,iOS,Tablet,Safari,"Little Rock, Arkansas"
UYMZf,O3959331,1P Audience,49,Male,176947,Linux,Laptop,Mozilla Firefox,"Fayetteville, Arkansas"
UlU1Q,O9227545,1P Audience,41,Male,90663,iOS,Tablet,Safari,"Little Rock, Arkansas"
UWSf8,P2723795,Custom Audience,37,Female,114339,macOS,Desktop,Microsoft Edge,"Fayetteville, Arkansas"
UFncM,O8101452,3P Audience,43,Female,85349,iOS,Smartphone,Safari,"Fayetteville, Arkansas"
U7i0V,O9020700,3P Audience,37,Male,106124,Android,Tablet,Microsoft Edge,"Fort Smith, Arkansas"
UImZG,O8912860,3P Audience,53,Male,129991,Android,Smartphone,Microsoft Edge,"Little Rock, Arkansas"
UpVaj,O2261038,1P Audience,28,Female,63791,Android,Tablet,Microsoft Edge,"Little Rock, Arkansas"
UWtWp,O6793222,1P Audience,48,Male,132577,Android,Tablet,Microsoft Edge,"Fort Smith, Arkansas"
U7AVx,O2492854,Custom Audience,38,Male,100983,Windows,Laptop,Microsoft Edge,"Fort Smith, Arkansas"
UG7nC,O8247832,Custom Audience,53,Female,197261,Windows,Laptop,Microsoft Edge,"Little Rock, Arkansas"
Ul7aD,O4901350,3P Audience,35,Female,73330,Windows,Laptop,Microsoft Edge,"Fort Smith, Arkansas"
UBeqm,O6083783,3P Audience,37,Female,81028,macOS,Desktop,Microsoft Edge,"Fort Smith, Arkansas"
UCTiX,O8510581,Custom Audience,24,Male,42682,Android,Tablet,Microsoft Edge,"Fayetteville, Arkansas"
U7AVx,O1783658,Custom Audience,38,Male,100983,Windows,Laptop,Microsoft Edge,"Fort Smith, Arkansas"
UKzuo,O8741832,3P Audience,18,Male,41479,Android,Tablet,Microsoft Edge,"Fort Smith, Arkansas"
Uy9uJ,P3458441,1P Audience,35,Female,75892,iOS,Tablet,Safari,"Fayetteville, Arkansas"
UAeB0,O4460555,3P Audience,51,Male,138881,Windows,Desktop,Microsoft Edge,"Little Rock, Arkansas"
UO9q4,P3511385,Custom Audience,30,Male,67407,Windows,Laptop,Microsoft Edge,"Fayetteville, Arkansas"
UcChN,O3310168,1P Audience,32,Female,63096,iOS,Tablet,Safari,"Fort Smith, Arkansas"
UG4Wi,O6770591,3P Audience,22,Female,53091,iOS,Smartphone,Safari,"Fayetteville, Arkansas"
UJx9D,P1853437,Custom Audience,28,Female,64483,iOS,Smartphone,Safari,"Fort Smith, Arkansas"
UKfGV,O7552435,3P Audience,18,Male,48469,iOS,Tablet,Safari,"Fayetteville, Arkansas"
U5jlV,O5686966,3P Audience,49,Female,120735,Android,Smartphone,Microsoft Edge,"Little Rock, Arkansas"
UGXFt,O3997111,1P Audience,22,Female,46077,Android,Tablet,Microsoft Edge,"Fort Smith, Arkansas"
UhJ4E,O1526337,3P Audience,20,Female,53369,Android,Tablet,Microsoft Edge,"Fort Smith, Arkansas"
UK35V,O7244791,1P Audience,16,Male,59787,Android,Smartphone,Microsoft Edge,"Little Rock, Arkansas"
U7Ct6,P5116502,Custom Audience,52,Male,160582,macOS,Desktop,Microsoft Edge,"Little Rock, Arkansas"
UDvTV,P3381097,Custom Audience,37,Female,86656,macOS,Laptop,Microsoft Edge,"Little Rock, Arkansas"
UVe0W,P3125996,3P Audience,38,Male,114196,Android,Tablet,Microsoft Edge,"Little Rock, Arkansas"
UpVaj,P8788915,1P Audience,28,Female,63791,Android,Tablet,Microsoft Edge,"Fayetteville, Arkansas"
UybT3,P1695508,1P Audience,22,Male,51686,macOS,Laptop,Microsoft Edge,"Fayetteville, Arkansas"
U1jqe,O8244958,Custom Audience,43,Female,87520,macOS,Desktop,Microsoft Edge,"Fort Smith, Arkansas"
UOCZi,P3918769,3P Audience,53,Female,123009,Android,Smartphone,Microsoft Edge,"Little Rock, Arkansas"
U7Ct6,O2551649,Custom Audience,52,Male,160582,macOS,Laptop,Microsoft Edge,"Fort Smith, Arkansas"
UHiKJ,O9732246,1P Audience,30,Male,64954,Linux,Laptop,Mozilla Firefox,"Fayetteville, Arkansas"
UxujH,O5988961,Custom Audience,44,Male,92075,Android,Smartphone,Microsoft Edge,"Fort Smith, Arkansas"
U11u7,O3624373,Custom Audience,40,Female,86550,Android,Tablet,Microsoft Edge,"Little Rock, Arkansas"
UsPOi,P9163855,1P Audience,25,Female,53018,Windows,Laptop,Microsoft Edge,"Little Rock, Arkansas"
UF6JK,P5926444,1P Audience,41,Male,118641,Android,Smartphone,Microsoft Edge,"Fayetteville, Arkansas"
UIwNQ,O9936946,1P Audience,24,Male,42149,iOS,Smartphone,Safari,"Fayetteville, Arkansas"
UgaM5,P5848555,3P Audience,19,Male,56325,iOS,Smartphone,Safari,"Fort Smith, Arkansas"
UvBSl,P7639821,3P Audience,46,Female,178489,Windows,Laptop,Microsoft Edge,"Fort Smith, Arkansas"
U11u7,O2964842,3P Audience,40,Female,86550,Windows,Desktop,Microsoft Edge,"Fayetteville, Arkansas"
UeNLt,P5998588,Custom Audience,35,Male,62373,Linux,Laptop,Mozilla Firefox,"Fayetteville, Arkansas"
UBfpv,O6001543,1P Audience,23,Female,51302,macOS,Desktop,Microsoft Edge,"Fort Smith, Arkansas"
Ud64r,O5497136,Custom Audience,31,Female,67847,Android,Tablet,Microsoft Edge,"Fayetteville, Arkansas"
UXXed,O1925998,3P Audience,54,Female,187288,macOS,Desktop,Microsoft Edge,"Fort Smith, Arkansas"
UEpgl,O3970565,Custom Audience,30,Male,60488,Android,Tablet,Microsoft Edge,"Fayetteville, Arkansas"
UkSGs,P5688205,Custom Audience,37,Female,96599,iOS,Smartphone,Safari,"Fayetteville, Arkansas"
ULXGD,O1339906,1P Audience,51,Female,152396,Android,Smartphone,Microsoft Edge,"Fort Smith, Arkansas"
UvlTr,O4605218,1P Audience,33,Male,70322,iOS,Smartphone,Safari,"Fort Smith, Arkansas"
UL6AD,P3149889,3P Audience,19,Male,43717,Android,Tablet,Microsoft Edge,"Fayetteville, Arkansas"
U3j5r,P1816999,1P Audience,52,Male,160387,macOS,Laptop,Microsoft Edge,"Little Rock, Arkansas"
UqdkV,P5594219,Custom Audience,28,Female,76242,Windows,Laptop,Microsoft Edge,"Little Rock, Arkansas"
UKEhV,O3129816,3P Audience,40,Female,111634,iOS,Tablet,Safari,"Fort Smith, Arkansas"
U5oNM,O8288973,3P Audience,47,Male,145209,iOS,Smartphone,Safari,"Fort Smith, Arkansas"
U3j5r,O6260496,1P Audience,52,Male,160387,Android,Tablet,Microsoft Edge,"Fayetteville, Arkansas"
U3j5r,P2378581,1P Audience,52,Male,160387,Android,Tablet,Microsoft Edge,"Fort Smith, Arkansas"
UXXed,O9555651,1P Audience,54,Female,187288,iOS,Smartphone,Safari,"Fayetteville, Arkansas"
USk9P,O4553955,3P Audience,41,Male,93719,macOS,Laptop,Microsoft Edge,"Little Rock, Arkansas"
UMPt0,O4420916,1P Audience,42,Female,84054,Windows,Laptop,Microsoft Edge,"Fort Smith, Arkansas"
UKGAP,P4916987,1P Audience,55,Female,186718,macOS,Desktop,Microsoft Edge,"Fayetteville, Arkansas"
U7i0V,O3864920,3P Audience,37,Male,106124,macOS,Desktop,Microsoft Edge,"Fayetteville, Arkansas"
UBg35,O1932671,Custom Audience,36,Male,81438,macOS,Desktop,Microsoft Edge,"Little Rock, Arkansas"
U47mY,P6657185,1P Audience,55,Male,129412,macOS,Laptop,Microsoft Edge,"Fort Smith, Arkansas"
U5z8o,O9145300,Custom Audience,44,Female,95268,macOS,Desktop,Microsoft Edge,"Fayetteville, Arkansas"
Uwb83,P3865387,3P Audience,42,Female,93622,Android,Smartphone,Microsoft Edge,"Fort Smith, Arkansas"
Un1Nh,P1188005,1P Audience,23,Male,49524,macOS,Desktop,Microsoft Edge,"Fayetteville, Arkansas"
UryTS,O9804305,Custom Audience,34,Female,79602,Windows,Desktop,Microsoft Edge,"Little Rock, Arkansas"
UE2mz,P3020125,3P Audience,24,Female,51123,Linux,Laptop,Mozilla Firefox,"Fort Smith, Arkansas"
UOckp,P5642692,Custom Audience,40,Female,87342,Linux,Laptop,Mozilla Firefox,"Little Rock, Arkansas"
UnHzb,P3718377,Custom Audience,44,Female,106452,macOS,Desktop,Microsoft Edge,"Little Rock, Arkansas"
UwybE,O5834144,3P Audience,29,Female,69492,iOS,Tablet,Safari,"Fort Smith, Arkansas"
U35su,P7330352,3P Audience,48,Female,134841,iOS,Smartphone,Safari,"Little Rock, Arkansas"
UBcEl,P8844993,Custom Audience,25,Female,45708,Windows,Desktop,Microsoft Edge,"Little Rock, Arkansas"
UI8Oc,P1942114,1P Audience,52,Female,147877,iOS,Tablet,Safari,"Little Rock, Arkansas"
UPD5f,P8796652,Custom Audience,53,Female,158718,iOS,Smartphone,Safari,"Fort Smith, Arkansas"
UpBnR,P1357045,1P Audience,39,Male,100830,macOS,Laptop,Microsoft Edge,"Fort Smith, Arkansas"
ULXGD,P2933491,1P Audience,51,Female,152396,macOS,Desktop,Microsoft Edge,"Fayetteville, Arkansas"
UQfcL,P1922082,3P Audience,53,Female,182319,macOS,Laptop,Microsoft Edge,"Fayetteville, Arkansas"
UL6AD,P6898995,1P Audience,19,Male,43717,Windows,Laptop,Microsoft Edge,"Fayetteville, Arkansas"
UK35V,P6744588,3P Audience,16,Male,59787,macOS,Laptop,Microsoft Edge,"Fayetteville, Arkansas"
Ueua6,O9051381,Custom Audience,38,Male,99435,Windows,Laptop,Microsoft Edge,"Tucson, Arizona"
UzkUs,O6996471,3P Audience,33,Female,68919,iOS,Tablet,Safari,"Tucson, Arizona"
UT0fN,O9566464,1P Audience,34,Female,63492,macOS,Laptop,Microsoft Edge,"Mesa, Arizona"
UwCuW,P4755805,1P Audience,27,Male,66577,Windows,Desktop,Microsoft Edge,"Phoenix, Arizona"
UG7nC,P3316801,3P Audience,53,Female,197261,Windows,Desktop,Microsoft Edge,"Mesa, Arizona"
UTkSh,P3805619,Custom Audience,16,Male,48516,Windows,Laptop,Microsoft Edge,"Mesa, Arizona"
U0POv,O1387214,1P Audience,53,Male,121217,iOS,Smartphone,Safari,"Tucson, Arizona"
UwCuW,P7301267,3P Audience,27,Male,66577,Android,Smartphone,Microsoft Edge,"Tucson, Arizona"
Un0Wg,P7686930,1P Audience,18,Female,51178,Android,Smartphone,Microsoft Edge,"Phoenix, Arizona"
UsF39,P5085092,Custom Audience,31,Female,72226,Android,Tablet,Microsoft Edge,"Phoenix, Arizona"
UMPt0,P2123307,Custom Audience,42,Female,84054,iOS,Smartphone,Safari,"Phoenix, Arizona"
UYing,P7799636,3P Audience,20,Male,59094,Linux,Laptop,Mozilla Firefox,"Tucson, Arizona"
UTPRq,P8328503,Custom Audience,28,Male,71027,macOS,Desktop,Microsoft Edge,"Tucson, Arizona"
UoXBT,P5983858,3P Audience,23,Male,40069,Linux,Laptop,Mozilla Firefox,"Phoenix, Arizona"
Ul9MF,P9128880,1P Audience,47,Male,149159,Windows,Laptop,Microsoft Edge,"Phoenix, Arizona"
UoX6J,P4843165,3P Audience,47,Male,163356,Windows,Desktop,Microsoft Edge,"Mesa, Arizona"
USuwM,O3739813,3P Audience,34,Male,66722,Android,Tablet,Microsoft Edge,"Phoenix, Arizona"
UOWzG,O8872149,1P Audience,44,Female,116218,Android,Smartphone,Microsoft Edge,"Tucson, Arizona"
Uy9uJ,O4486137,Custom Audience,35,Female,75892,Windows,Laptop,Microsoft Edge,"Tucson, Arizona"
UjGNQ,P8441543,Custom Audience,35,Female,62380,Linux,Laptop,Mozilla Firefox,"Tucson, Arizona"
UDE18,O6579557,Custom Audience,31,Male,71623,iOS,Smartphone,Safari,"Mesa, Arizona"
UqD1K,O8034506,Custom Audience,45,Female,105575,Linux,Laptop,Mozilla Firefox,"Phoenix, Arizona"
UG3th,O2583303,Custom Audience,41,Female,105515,Android,Smartphone,Microsoft Edge,"Tucson, Arizona"
U3Pyk,P5507873,Custom Audience,23,Female,51836,Android,Tablet,Microsoft Edge,"Tucson, Arizona"
U4yAI,O8147621,3P Audience,33,Female,66019,iOS,Smartphone,Safari,"Phoenix, Arizona"
U7Q21,O6255781,1P Audience,36,Male,107303,iOS,Tablet,Safari,"Phoenix, Arizona"
UnUmB,O3992824,1P Audience,25,Male,41230,Android,Smartphone,Microsoft Edge,"Phoenix, Arizona"
U4Ohf,O2987137,1P Audience,26,Male,77725,Windows,Desktop,Microsoft Edge,"Mesa, Arizona"
UBfpv,P3015520,3P Audience,23,Female,51302,macOS,Laptop,Microsoft Edge,"Mesa, Arizona"
UlGm2,P4568792,Custom Audience,23,Female,46215,Android,Smartphone,Microsoft Edge,"Tucson, Arizona"
UYMZf,P5187336,1P Audience,49,Male,176947,Windows,Desktop,Microsoft Edge,"Mesa, Arizona"
UWKBZ,P6989804,Custom Audience,22,Female,56064,Windows,Desktop,Microsoft Edge,"Phoenix, Arizona"
UTEEa,O5222705,Custom Audience,31,Female,75358,macOS,Desktop,Microsoft Edge,"Mesa, Arizona"
UPhOd,O9402981,Custom Audience,17,Female,54779,Android,Smartphone,Microsoft Edge,"Phoenix, Arizona"
UjGNQ,O7906157,3P Audience,35,Female,62380,macOS,Desktop,Microsoft Edge,"Phoenix, Arizona"
UThrz,O8856348,1P Audience,39,Male,81955,iOS,Smartphone,Safari,"Tucson, Arizona"
U30nz,O8324432,Custom Audience,48,Male,180407,iOS,Tablet,Safari,"Tucson, Arizona"
UWwuR,P2283223,1P Audience,55,Male,173102,iOS,Smartphone,Safari,"Mesa, Arizona"
Ul7aD,O2636378,3P Audience,35,Female,73330,iOS,Smartphone,Safari,"Phoenix, Arizona"
UwBGH,P6906697,1P Audience,39,Male,112334,Android,Smartphone,Microsoft Edge,"Tucson, Arizona"
UCZ5Z,O5259400,3P Audience,43,Male,110317,macOS,Laptop,Microsoft Edge,"Phoenix, Arizona"
